,url,text,polarization
208,https://www.volkskrant.nl/nieuws-achtergrond/horeca-stapt-naar-rechter-om-coronabeleid-de-staat-heeft-een-onrechtmatige-daad-verricht~b8543c36/,"Horeca stapt naar rechter om coronabeleid: ‘De staat heeft een onrechtmatige daad verricht’ Koninklijke Horeca Nederland (KHN) stapt niet alleen naar de rechter om heropening van de horeca af te dwingen. De brancheorganisatie spant tevens een bodemprocedure aan tegen de staat om ‘de onderste steen boven te krijgen’ over het coronabeleid van het kabinet.  ‘Er is nog steeds geen wetenschappelijk bewijs waarom de horeca onevenredig zwaar is gestraft’, zegt directeur Dirk Beljaarts. Diverse burgemeesters uit het Veiligheidsberaad pleiten voor een versnelde versoepeling van de coronamaatregelen. Volgens Pieter Broertjes, burgemeester van Hilversum, moeten de terrassen in zijn stad weer open kunnen. Het gaat KHN niet ver en niet snel genoeg. Beljaarts: ‘Het water staat de sector tot over de lippen, het kabinet moet ons perspectief bieden.’ Volgens KHN leeft bij de horecaondernemers het idee dat zij de rekening van de coronacrisis moeten betalen. ‘Verplicht sluiten is een van de zwaarste middelen, het staat niet in verhouding tot de schade voor de horecasector’, aldus Beljaarts. ‘We willen aantonen dat de staat een onrechtmatige daad heeft verricht door de horeca achter te stellen. Daarom willen we bij de rechter afdwingen dat de ondernemers honderd procent worden gecompenseerd.’ Vorige week presenteerde KHN een alternatieve routekaart voor de heropening van de horeca, maar het kabinet gaf geen krimp. Dinsdag maakt premier Rutte waarschijnlijk diverse versoepelingen bekend, maar tot woede van KHN werd de horeca niet genoemd.Kappers mogen open Beljaarts: ‘VVD-voorman Dijkhoff had het kabinet in een motie al opgeroepen om de mogelijke ruimte in het versoepelen van de coronaregels eerlijk te verdelen over de sectoren. Premier Rutte zinspeelde daar ook op. Nu is daar geen sprake van, alleen de kappers mogen open.’",1
327,https://www.rtlnieuws.nl/nieuws/politiek/artikel/5010111/thierry-baudet-geen-aangifte-politie-marokkanen,"De politie zal geen aangifte doen tegen FvD-voorman Thierry Baudet om zijn 'Marokkanen-tweet' van vrijdag. Daarin schreef hij dat 'twee dierbare vriendinnen ernstig werden lastiggevallen door vier Marokkanen in een trein'. en woordvoerder van de Landelijke Eenheid liet weten te zullen onderzoeken of sprake was van een strafbaar feit. Nu zegt de politie: ""Na intern overleg en na afstemming met de betrokken collega hebben wij besloten geen aangifte te doen. Voor ons is de zaak afgedaan."" Het voorval in de trein bleek een kaartjescontrole door conducteurs in burger. Hoewel ze zich konden legitimeren, wilden de vrouwen niet geloven dat het om NS-medewerkers ging. Daarop werd een agent ingeschakeld die ook in de trein aanwezig was.  Dat was voor de politie reden te overwegen om aangifte te doen. Dat Baudet niet reageerde nadat ophef was ontstaan over zijn tweet, speelde daarbij ook een rol, zei de politie: ""We vinden het heel kwalijk wat er gebeurd is en nog kwalijker dat er nog geen reactie is gekomen."" Toen duidelijk werd dat Baudets bewering niet klopte, haalden collega-Kamerleden naar hem uit. ""Beschuldigingen bij elkaar fantaseren is walgelijk"", schreef VVD-Kamerlid Zohair el Yassini in een tweet. ChristenUnie-leider Gert-Jan Segers: 'Sorry seems to be the hardest word'. Ook GroenLinks-leider Klaver eiste excuses. DENK gaf aan een debat te willen over de kwestie. Thierry Baudet is vandaag in Rome, waar hij een rechts-conservatief congres bijwoonde. Politiek verslaggever Floor Bremer zegt dat hij geen vragen wil beantwoorden over zijn tweet. Hij liet haar weten dat hij voor iets anders naar Rome was gekomen.",1
711,https://nos.nl/artikel/2323368-wie-is-de-baas-in-de-moskeeen-spanning-rond-kamer-onderzoek-neemt-toe.html,"Vanaf vandaag staan er weer spannende verhoren op de agenda van de Tweede Kamercommissie die ongewenste, buitenlandse beïnvloeding van moskeeën onderzoekt. ""De commissie voelt de spanning. Deze week komen bestuurders van moskeeën langs die bepaald niet staan te springen om informatie te delen. Sterker nog, zij beschuldigen de Tweede Kamer van een heksenjacht,"" zegt politiek verslaggever Arjan Noorlander van Nieuwsuur: Vandaag gaat het om de As-Soenah-moskee in Den Haag, die onlangs opnieuw in opspraak kwam omdat een medewerker wordt vervolgd voor het aanbevelen van vrouwenbesnijdenis. Oud-burgemeester Krikke van Den Haag wordt ook verhoord. Woensdag staat de alFitrah-moskee in Utrecht op de agenda. Die begon weken geleden al een strijd met de Tweede Kamer. Het moskeebestuur weigerde informatie te geven, waarop de Kamer het bestuur voor de rechter daagde. Het hoger beroep dient op vrijdag 21 februari. Toch moet het bestuur woensdag verschijnen. De Utrechtse burgemeester Van Zanen komt ook. Zorgen Van de burgemeesters wil de commissie weten hoe een stad met problematische moskeeën moet omgaan en of de burgemeesters wel voldoende kunnen ingrijpen als bijvoorbeeld kinderen op Koranscholen leren dat niet-moslims vijanden zijn. Die vijandigheid werd donderdag duidelijk, door de bedreigingen en verdachtmakingen van mensen die hun verhaal aan de commissie vertelden. De verhoren met bepaalde moskeebesturen liepen stroef. Noorlander: ""Om die reden vraagt de commissie zich af of de verhoren wel nieuwe informatie gaan opleveren. Sluiten de betrokken moskee-besturen niet juist de luiken door alle aandacht? Aan de andere kant toont juist die weigerachtigheid aan dat er wel degelijk problemen zijn met salafistische moskeeën."" erug naar afgelopen week. De AIVD waarschuwt er al langer voor. De nieuwe generatie salafistische moslims in Nederland vormt een serieuze bedreiging voor de Nederlandse rechtsstaat op de lange termijn, zei directeur Schoof.",1
47,parool,"ANWB heeft de minister in zijn greep ANWB heeft de minister in zijn greep De industrie verbaasde vriend en vijand met het voorstel om nationaal 30 km/h vast te leggen als maximumsnelheid binnen de bebouwde kom. Het is een oproep uit de toekomst waar goed over is nagedacht. Niet alleen is het in het algemeen belang, maar het is ook welbegrepen eigenbelang. Er zullen weinig auto's minder om worden verkocht als men voortaan aan het begin en aan het einde van een autorit iets langzamer moet rijden. Maar er kunnen wel veel nieuwe producten verkocht worden: brommobielen, bromfietsen, snorfietsen, elektrische fietsen. De ANWB kreunt vanuit de twintigste eeuw als 'vroemvroemorganisatie' dat 'de doorstroming' voorop moet staan. Mobiliteit is altijd belangrijker dan verkeersveiligheid bij de ANWB want 'dat willen de leden'. Wie zijn die leden? Miljoenen mensen met een abonnement op de Wegenwacht die willen kunnen rekenen op die helden die vaak al weten waarom een auto defect is zodra ze de pechvogel zien staan: vakkundig en vriendelijk. Met een handomdraai langs de snelweg je auto weer laten rijden is een privilege voor de Wegenwacht die wordt beschermd door een bevriende vroemvroemminister. Een minister die in de greep zit van die conservatieve ANWB. Voor het uitvoeren van allerlei beleid is de ANWB nodig. Ooit had PvdA-minister Tineke Netelenbos samen met haar ambtsgenoot van D66, Hans Wijers, de ambitie de nauwe banden tussen rijksoverheid en ANWB te onderzoeken. Het kwam er niet van. En zodra een VVD'er vroemvroemminister is, heeft de ANWB niets te vrezen. Dat zijn twee handen op één buik. Dat de ANWB niet representatief is voor zijn leden werd onlangs weer duidelijk bij de stemming over de helmplicht voor snorfietsers. Alleen VVD en PVV waren hier net als de ANWB niet voor. De machtige ANWB hoeft ook niet eens",1
640,https://nos.nl/artikel/2358095-crisisdagen-bij-forum-voor-democratie-wat-er-tot-nu-toe-gebeurde.html,"Thierry Baudet kondigde maandag zijn vertrek aan als lijsttrekker en partijleider van Forum voor Democratie, gevolgd door enkele partijprominenten. Woensdag stelde hij zich kandidaat voor een door hem aangekondigde lijsttrekkersverkiezing. Het leidde tot woede bij het bestuur en verwarring bij Forum-stemmers. Hoe kon er in zo'n korte periode zoveel consternatie binnen de partij ontstaan? Een tijdlijn: Zaterdag 21 november: een artikel in Het Parool beschrijft extremistische uitlatingen in appgroepen van de jongerenorganisatie van Forum voor Democratie. Verschillende JFvD'ers doen in die groepen antisemitische en homofobe uitspraken. Ook worden nazisympathieën gedeeld. Naar aanleiding van het artikel zet de JFvD een aantal coördinatoren uit hun functie. Het is niet de eerste keer dat de jongerentak van de partij in opspraak komt. In het voorjaar lekten appberichten met dezelfde strekking uit. Een aantal leden dat zich zorgen maakte over de berichten en bij het bestuur van Forum aanklopte, werd geroyeerd. Zij zouden 'smadelijk materiaal' naar de media hebben gestuurd. Zondag 22 november: topkandidaten op de lijst van Forum willen dat het partijbestuur in actie komt. Eerste Kamerlid en fractievoorzitter in Amsterdam Annabel Nanninga noemt het ""onacceptabel dat mensen met dit soort denkbeelden in onze partij zitten en dat daar niet meteen keihard tegen wordt opgetreden"". Kamerlid Theo Hiddema wil dat de leden die de foute berichten stuurden uit de partij worden gezet. 's Middags treedt het bestuur van de JFvD tijdelijk terug. Voorzitter Freek Jansen benadrukt in een schriftelijke verklaring ""dat racisme en antisemitisch gedachtengoed geen plaats heeft in onze vereniging"". Er wordt een onderzoekscommissie ingesteld bestaande uit Eerste Kamerlid Paul Cliteur, Tweede Kamerlid Wybren van Haga en Forum-penningmeester Olaf Ephraim. Maandag 23 november: NRC schrijft dat onder meer Hiddema een brief aan het partijbestuur heeft ondertekend met daarin de eis om de jongerenafdeling op te heffen. '",1
228,vk,"Van Geel is nu weg uit de wolk van negativisme Van Geel is nu weg uit de wolk van negativisme Martin van Geel vertrekt na acht jaar als technisch directeur van Feyenoord. Hij deed veel goed werk - zo werd de club in 2017 eindelijk weer eens kampioen. Maar in de jaren daarna groeide de kritiek snel. De aanhoudende, snoeiharde kritiek op zijn beleid hebben Martin van Geel en Feyenoord doen besluiten na het seizoen uit elkaar te gaan. De partijen vinden dat er geen werkbare situatie meer is. De technisch directeur is dan ruim acht jaar in dienst geweest bij Feyenoord. Het vertrek van Van Geel, die zijn werk 'mijn leven' noemt, komt niet onverwacht, zeker nu een charmeoffensief een tegendraads effect sorteerde. De kritiek nam alleen toe. Van Geel trad onder meer op in het praatprogramma De Tafel van Kees en kreeg bergen commentaar te verwerken, omdat hij star zou zijn en zelfkritiek zou missen. Hij maakte daarbij een meer dan geprikkelde indruk. De 58-jarige technisch directeur lag vooral onder vuur bij supporters en sommige media, en hier en daar ook intern. Na ampel beraad met zijn vrouw en Feyenoord besloot hij te stoppen, om de sfeer van negativisme te verdrijven. Van Geel, in een gesprek met Feyenoord TV: 'De vele negatieve aandacht die er nu voor mij is, is niet goed voor Feyenoord. Vandaar dat ik ruimte maak.' Hij benadrukt in de opname van bijna achttien minuten dat elke beslissing negatief wordt uitgelegd en invloed heeft op werk en sfeer. Dat zou een slechte start zijn voor volgend seizoen, onder leiding van de nieuwe trainer Jaap Stam. Algemeen directeur Jan de Jong voegt toe dat hij ook aan het 'welzijn' van zijn collega moet denken. De positie van Van Geel verzwakte de laatste seizoenen danig, bij een",0
665,https://nos.nl/artikel/2343014-van-kooten-alweer-weg-bij-partij-voor-de-toekomst.html,"Tweede Kamerlid Femke Merel van Kooten-Arissen is uit de Partij voor de Toekomst gestapt. Ze voelt zich belazerd door oud-50Plus-leider Henk Krol, met wie ze de partij drie maanden geleden oprichtte. Hij zou haar buiten de besprekingen hebben gehouden met de Groep Otten (GO) van voormalig Forum voor Democratie-bestuurslid Henk Otten. De gesprekken gingen over de samenwerking tussen de partijen. In juni werd aangekondigd dat er een fusie komt. Terwijl Van Kooten, naar eigen zeggen, van tevoren steeds was voorgespiegeld dat er hooguit een alliantie zou komen en dat Krol en zij over de koers zouden gaan. ""Ik wist van niks"", zegt Van Kooten in een interview met het AD ""Lang was voor mij onduidelijk hoe de samenwerking tussen de Partij voor de Toekomst en GO eruit zou zien"", zegt Van Kooten. ""Henk Krol heeft hierover tegen mij gelogen. Hij beloofde dat wij met zijn tweeën de politieke lijn zouden bepalen, maar nu blijkt dat Otten aan alle touwtjes trekt. Mijn principes gaan niet samen met de zijne en daarom stap ik eruit."" Echtgenoot Henk Krol en Henk Otten zeggen in het AD dat het vertrek van Van Kooten te wijten is aan haar man, die als medewerker voor haar werkt. ""Hij moest zo nodig fractiesecretaris worden van de nieuwe fractie. Hij was al onbezoldigd fractiesecretaris van Femke Merel en nu moest dat opeens een betaalde functie worden. Hij kreeg snel met iedereen binnen de partij mot."" Echtgenoot Frank van Kooten zelf zegt de aantijgingen te hebben gelezen, maar geen enkele behoefte te hebben om erop te reageren. Van Kooten heeft gisteravond alle verwijzingen naar de Partij voor de Toekomst van haar Twitteraccount verwijderd. Ze omschrijft zich weer als ""onafhankelijk Tweede Kamerlid"". Dat was ze ook nadat ze vorig jaar juli uit de Partij voor de Dieren was gestapt.",1
808,https://nos.nl/collectie/13715/artikel/2265347-2019-wordt-het-jaar-van-de-waarheid-voor-het-kabinet,"Vorig jaar rond Oud en Nieuw waren de verwachtingen hoog gespannen. Na maanden onderhandelen zat er eindelijk een nieuw kabinet, met daarin veel nieuwe gezichten. Het oogde fris en veelbelovend. Inmiddels lijkt de stemming omgeslagen. Het wantrouwen in het kabinet groeit. Mensen gaan in gele hesjes en met anti-Rutte-slogans de straat op. En op de sociale media regent het grieven over een regering die wel oog zou hebben voor multinationals, maar ondertussen de energierekening en de btw op de dagelijkse boodschappen verhoogt. Van de belofte dat burgers er in 2019 toch in koopkracht op vooruitgaan, geloven de klagers niks, want er komen ook nog allerlei maatregelen aan, zoals de uitvoering van het klimaatakkoord. En die zullen ook wel voor rekening van de gewone man en vrouw komen, denken deze kiezers. Bovendien vragen velen zich af: wat heeft dit kabinet in het eerste jaar eigenlijk voor elkaar gekregen? Voor grote onderwerpen zoals de snelle stijging van de AOW-leeftijd en de pensioenen die niet meestijgen, is geen oplossing gevonden. Hoofdpijndossier Het komende jaar is cruciaal voor het kabinet-Rutte III, zegt politiek verslaggever Ron Fresen. ""Het wordt het jaar van de waarheid. Want de grote 'verbouwingen' die het kabinet nog op zijn lijstje heeft staan, moeten dan hun beslag krijgen."" Het gaat dan vooral om verbouwingen die vorig jaar niet zijn gelukt en als hoofdpijndossiers op tafel zijn blijven liggen. En dan zijn er nog verkiezingen. ""Die zullen meer dan ooit ook over het succes van dit kabinet gaan"", zegt Fresen. ""Want als de coalitie van VVD, CDA, D66 en ChristenUnie haar meerderheid in de Eerste Kamer kwijtraakt, moeten ze bij andere partijen aankloppen. Terwijl het nu, met vier partijen, al enorm lastig is om het steeds eens te worden en iedereen zijn punten te gunnen.""",1
756,https://nos.nl/artikel/2304179-schouten-tegen-protesterende-boeren-geen-halvering-van-veestapel.html,"Het boerenprotest op het Malieveld in Den Haag is afgelopen. De duizenden boeren zijn weer onderweg naar huis. Op de manifestatie zei minister Schouten van Landbouw dat Nederland door dit protest niet meer om de boeren heen kan. De boeren demonstreerden omdat ze vinden dat ze worden weggezet als milieuvervuilers. In het publiek waren spandoeken te zien met teksten als 'Straks houden zelfs Ot & Sien het voor gezien'. Op het podium zei schapenboer Bart Kemp dat de boeren boos zijn. ""Daarom staan we hier met de grootste landbouwactie in de geschiedenis."" Volgens hem missen politici het gezonde verstand van boeren. De menigte scandeerde: ""boeren, boeren, boeren"". Schouten: geen halvering Minister Schouten sprak haar bewondering uit voor de hoge opkomst. Volgens haar ontbreekt het vaak aan waardering voor boeren en daar wil ze zich hard voor maken. ""Ik ben jullie minister van Landbouw!"" Schouten zei dat boeren een goede boterham moeten kunnen verdienen. ""Boeren die willen blijven boeren en die hun bedrijf willen overdoen aan hun zonen en dochters, wil ik helpen. Zolang ik minister ben zal er wat mij betreft geen halvering komen van de veestapel."" Middelvinger Op het podium werden D66-Kamerlid De Groot en GroenLinks-leider Klaver door de menigte uitgejouwd. Tijdens Klavers korte toespraak keerden de boeren hem de rug toe en staken ze hun middelvinger op. Klaver zei dat hij de woede begrijpt en dat dat hervormingen van de landbouw op een manier moeten gebeuren die de boeren zo min mogelijk raakt. De Groot zei dat hij onder de indruk is van het protest. Na enkele zinnen pakte een van de boeren hem de microfoon af, omdat de D66'er al te lang aan het woord zou zijn.",1
469,https://www.geenstijl.nl/5138441/kook-en-rook-rubriek/,"Kijk, het kan natuurlijk zijn dat we op slinkse wijze voor het karretje van een commercieel agrarisch product worden gespannen. Maar we denken van niet, want op bovenstaande video is een simpel maar duidelijk doeltreffend systeem te zien waarmee varkens bij een stalbrand aan een marteldood kunnen ontsnappen (en de veehouder zijn handelswaar niet in rook ziet opgaan). Bovendien proberen de ontwikkelaars van het systeem - Peter Berlang en Sjaam Hira - al jarenlang om politiek Den Haag te overtuigen van het nut ervan. Ze mailden ons in reactie op de recente Bassiehof over stalbranden, waarin hun product aan de orde kwam. De uitvinders hebben het systeem ontwikkeld in samenwerking met Universiteit Wageningen (WUR). ""Het Stable Safe systeem is ruim een jaar uitgebreid getest door de WUR bij het Varkens Innovatie Center (VIC) te Sterksel (Proof of Principle). De Tweede Kamer en de ter zake doende instanties zoals de brandweer, zijn volledig op de hoogte van ons systeem als de oplossing voor het probleem bij een stalbrand nadat wij het Stable Safe systeem eind 2015 uitvoerig hebben mogen presenteren op het Binnenhof. Het ""Proof of Principle""- rapport van de WUR is destijds overhandigd aan de Tweede Kamer en intern afgeleverd aan het Ministerie van EZ."" Den Haag weet dus overal van, maar desondanks doet de politiek weinig moeite om gebruik van het systeem te bevorderen. Dat komt mede door blokkade van Grausmoties, door partijen die veel boeren in hun achterban hebben. Kennelijk is het risico op stalbranden te verkiezen boven het dierenwelzijn van de spareribs en speklapjes. PVV dierenridder Dion Graus is al sinds 2010 bezig met een stalbrandpreventieplan. Daarbij probeert hij het Stable Safe-systeem ook onder de aandacht te krijgen. Een motie die hij in december 2015 indiende, werd weggestemd:",0
796,https://nos.nl/artikel/2278976-hoe-zeker-is-forum-voor-democratie-over-de-nexit-wens.html,"Wil Forum voor Democratie dat Nederland zonder meer uit de EU stapt? Een paar maanden geleden was die vraag makkelijk te beantwoorden (volmondig ja), maar zo langzamerhand wordt het nexit-standpunt van de partij moeilijker te duiden. Nieuwste bron van onduidelijkheid is een stemming in de Tweede Kamer dinsdag: Forum stemde tegen een motie van de PVV waarin de regering wordt verzocht een nexit ""aan te kondigen"". Een jaar geleden stemde de partij nog vóór een PVV-motie waarin de regering werd verzocht ""het lidmaatschap van de EU op te zeggen"". Forum voor Democratie is vanaf het begin voorstander van minder macht in Brussel. In de sectie 'standpunten' op de website van de partij staat: ""Het is tijd om te stoppen met de muntunie en de open grenzen, en daarna de EU te verlaten."" Overigens staat er ook expliciet dat er wel eerst een referendum over uittreding moet worden gehouden. Hoe dan ook is het een belangrijk punt voor de partij, waar leider Thierry Baudet zich vaak over roert, onder meer op Twitter: In aanloop naar de Provinciale Statenverkiezingen van vorige maand leek er binnen de partij onenigheid te zijn over het nexit-standpunt. Eerste Kamer-lijsttrekker en mede-oprichter Henk Otten zei in een verkiezingsdebat dat Forum voor Democratie niet per se voor uittreding uit de EU is. ""Laten we de interne markt behouden. Wat wij willen is terug naar de EEG, waarin we economisch samenwerkten."" Baudet zei kort daarop tegen de Volkskrant dat hij zich niet herkent in de uitspraak van zijn partijgenoot. ""Ik ben ideologisch tegen de EU, tegen de interne markt, tegen de open grenzen, tegen de euro, tegen het hele ding. Dat staat in ons verkiezingsprogramma en is al jaren onze lijn."" Toch ziet ook politiek verslaggever Ron Fresen de onenigheid binnen de partij.",1
278,https://www.rtlnieuws.nl/nieuws/nederland/artikel/5178296/minister-schouten-ik-ben-niet-gezwicht-voor-de-boeren,"Maandenlang verzetten Nederlandse zuivelboeren zich tegen de nieuwe voermaatregel waarbij koeien minder eiwitrijk voedsel moesten krijgen. De maatregel ging vandaag van tafel, maar minister Schouten benadrukt: ze is 'zeker niet gezwicht voor de boeren'. Wekenlang protesteerden boze boeren door het hele land tegen de beruchte veevoermaatregel die minister Schouten wilde invoeren om de stikstofuitstoot omlaag te brengen. Hun aanhoudende verzet lijkt, voorlopig, zijn vruchten af te hebben geworpen: vanochtend werd bekend dat de maatregel niet wordt ingevoerd. 'Ik voer het niet in' Is de minister gezwicht voor de druk van de boeren? Minister Schouten vindt 'zeker van niet'. Want: anders had ze de maatregel wel eerder van tafel geveegd. Ze werd deze zomer zelfs persoonlijk bedreigd door boeren die woedend waren om de voermaatregel. ""Ik baseer me puur op de feiten"", lichtte Schouten zojuist toe. ""De actuele cijfers wijzen uit dat de maatregel niet werkt. Dus daarom voer ik hem niet in. Ik neem mezelf ook niets kwalijk. Dat had ik wel gedaan als ik een maatregel had ingevoerd die geen effect heeft."" Hoe werkt het?Hoe zit het precies? De verwachting was dat door de voermaatregel (die vier maanden zou duren), minder eiwitten in de mest van koeien zou komen en dat daardoor de stikstofuitstoot omlaag zou gaan. Maar er kwam een kink in de kabel: door de grote droogte van deze zomer bevat het gras dat koeien in de wei eten, minder eiwit. Om de koeien genoeg voedingsstoffen binnen te laten krijgen, moeten boeren dat tekort compenseren via krachtvoer. Dat voer bevat echter een stuk minder eiwitten dan gras, waardoor ze veel moeten bijvoeren (zie grijs kader). Daardoor neemt de stikstofuitstoot van koeien weer toe, waardoor de stikstofwinst volgens Schouten bijna nihil is",1
509,https://opiniez.com/2020/07/26/het-volgende-kabinet-rutte-komt-er-gewoon-weer-aan/kees-rooke/,"We leven in turbulente tijden. Begin volgend jaar zal het wellicht wat rustiger zijn dan nu, maar toch zal de nasleep van de coronacrisis voelbaar zijn. Er zullen veel mensen zonder werk zitten en de staatsschuld zal fors zijn opgelopen. ‘Oude dossiers’ gaan de politieke agenda straks weer bepalen. Financieel jurist Kees Rooke blikt vooruit op de verkiezingen van 17 maart 2021. Thema’s Wat zijn naar mijn idee de belangrijkste thema’s voor de verkiezingen?Koopkracht: Wie draait er op voor de gevolgen van de coronacrisis? Klimaat: Eindelijk kunnen de kiezers zich uitspreken over het klimaatakkoord waarin zij nooit gekend zijn;Europa: minder of meer EU?Immigratie: Hoe moeten we (voor zover mogelijk) omgaan met de aanhoudende stroom asielzoekers?KoopkrachtDe coronacrisis heeft voor een enorme economische krimp en vele faillissementen gezorgd. Het begrotingstekort van de overheid is door het dak gegaan. De kabinetten-Rutte hebben de afgelopen jaren de lasten verhoogd en de staatsschuld voor een deel afgelost. Door de coronacrisis is deze aflossing in één keer verdampt. Het begrotingstekort voor het jaar 2020 zal tussen de 60 en 80 miljard uitkomen en de staatsschuld zal stijgen boven de 400 miljard euro.Een lastenverlichting lijkt onmogelijk. Wel kan er geld ‘gevonden’ worden bij andere dossiers.Klimaat Het kabinet kwam in 2019 met een Klimaatakkoord en een Klimaatwet waarin een groot aantal maatregelen werd afgesproken, die van begin af aan omstreden waren (“van het gas af”) of dat later werden (biomassa). Daarnaast werden innovatieve energiebronnen zoals thorium en kernenergie buiten de discussie gehouden. Het kabinet heeft tot dusver krampachtig vastgehouden aan de doelstellingen van het Klimaatakkoord, maar zonder biomassacentrales is dit onhaalbaar. En die biomassacentrales wil echt niemand meer. Dit kan een groot probleem worden voor de regeringspartijen die het gevoerde beleid moeten uitleggen en aangeven hoe nu verder.",0
584,https://nos.nl/artikel/2371225-cda-tijd-gekomen-om-ww-uitkering-terug-te-brengen-tot-een-jaar.html,"CDA-lijsttrekker Wopke Hoekstra vindt dat de ""tijd is gekomen om de duur van de werkloosheidsuitkering WW te verkorten van twee naar één jaar"". Dat zei hij in de verkiezingsserie vanmiddag op de website van het AD. Hoekstra vindt het van groot belang dat mensen zo snel mogelijk weer aan de slag gaan en werk hebben: ""je houdt er levensgeluk aan over"". Nu kunnen werklozen wanneer ze lang ergens in dienst waren -afhankelijk van hoe lang dat was- nog maximaal twee jaar een uitkering krijgen. Het CDA wil dat terugbrengen naar één jaar. Wel wil het CDA de uitkering in de eerste twee maanden verhogen naar 90 procent van het oude loon en naar 80 procent in de daarop volgende vier maanden. In het laatste half jaar blijft de uitkeringshoogte, met 70 procent, ongewijzigd. Een werkloze krijgt nu de eerste tijd 75 procent van het oude loon. Uit de doorrekeningen van het Centraal Planbureau (CPB) blijkt dat het CDA-plan een bezuiniging van 600 miljoen euro zou opleveren. Volgens een woordvoerder van het CDA volgt de partij met dit voorstel de adviezen van de commissie Borstlap. ""Die commissie over de toekomst van de arbeidsmarkt stelt een werkloosheiduitkering voor die in het begin hoger is, maar ook korter"". Het CDA stelt dat het advies van Borstlap ook onderdeel van de formatie zal zijn waar het gaat over wat na corona nodig is.Aan uitkeringen van mensen die nu al in de WW zitten wordt niets gewijzigd, zegt het CDA. Partijen vallen over voorstel Zowel regeringspartijen als oppositiepartijen vallen over de uitspraken van Hoekstra. ""Wel het laatste dat je midden in deze coronacrisis wilt. Zeker omdat de werkloosheid nog wel een klap zal krijgen"", zegt D66-Kamerlid Van Weijenberg op twitter. CU- leider Segers spreekt van een ""heel slecht voorstel"".",1
