,Unnamed: 0,url,text,polarization
14,15.0,https://www.nu.nl/politiek/6102890/rutte-reflecteert-op-eigen-rol-in-toeslagenschandaal-ik-loop-niet-weg.html,"Demissionair premier Mark Rutte is dinsdag na aandringen van de Tweede Kamer nader ingegaan op zijn rol in het kinderopvangtoeslagschandaal. De minister-president zag zich genoodzaakt het beeld recht te zetten dat hij geen betrokkenheid bij de affaire zou willen erkennen. ""Ik ben uiteraard altijd direct verantwoordelijk. Ik loop daar niet voor weg."" In het debat over het aftreden van het kabinet naar aanleiding van het vernietigende onderzoeksrapport naar het toeslagenschandaal vroegen partijen van de SP en PVV tot de PvdA, GroenLinks en D66 de minister-president naar hoe het zover heeft kunnen komen dat onder het tienjarig premierschap van Rutte dit drama zich heeft kunnen voltrekken. De Kamer bekritiseerde de eigen rol stevig, maar sloeg aan op uitspraken die Rutte afgelopen vrijdag in de persconferentie deed waar hij zei dat hij geen directe ""betrokkenheid heeft bij dit dossier"". Kamer richt pijlen op Rutte: 'U bent geen toeschouwer, u bent de hoofdrolspeler'. PVV-leider Geert Wilders vindt het onbestaanbaar dat Rutte zich niet terugtrekt als VVD-lijstrekker. ""Rutte was overal aanwezig. Er zijn gezinnen verwoest en degene die tien jaar verantwoordelijk is gaat lachend door"", aldus Wilders. Klaver hekelt de verdediging van Rutte dat hij verantwoordelijk, maar niet betrokken zegt te zijn. ""Hij was wel degelijk betrokken"", aldus Klaver. ""U bent geen toeschouwer, u bent de hoofdrolspeler."" Ook Rob Jetten (D66) vindt de reflectie van de premier niet genoeg. De onrechtmatige fraudejacht richtte zich in het bijzonder op burgers met een dubbele nationaliteit en er was sprake van racistische en discriminatoire uitspraken bij de Belastingdienst. Volgens Jetten is deze jacht ontstaan in een politiek klimaat waar burgers die een beroep doen op steun van de overheid door de VVD zijn weggezet als profiteurs en Nederlanders met een migratieachtergrond verdacht zijn gemaakt.",1
15,16.0,https://www.nu.nl/politiek/6102728/bas-van-t-wout-vvd-volgt-eric-wiebes-op-als-minister-van-economische-zaken.html,"VVD'er Bas van 't Wout volgt Eric Wiebes op als minister van Economische Zaken, zeggen ingewijden maandag tegen het ANP na berichtgeving van de Telegraaf. De 41-jarige Van 't Wout is nu staatssecretaris van Sociale Zaken en Werkgelegenheid. Wiebes stapte vrijdag op vanwege zijn rol in de toeslagenaffaire. Hij liet destijds weten niet terug te keren in het demissionaire kabinet. Minister Cora van Nieuwenhuizen (Infrastructuur en Waterstaat) nam de taken van Wiebes tijdelijk over. De nieuwe vervanger van Wiebes is gevonden in Van 't Wout. Hij nam afgelopen zomer de plek in van Tamara van Ark als staatssecretaris van Sociale Zaken en Werkgelegenheid. Daarvoor zat Van 't Wout sinds 2012 namens de VVD in de Tweede Kamer en werd hij in 2017 vicefractievoorzitter van zijn partij. Ook was hij woordvoerder op het gebied van Sociale Zaken. Demissionair minister Wouter Koolmees (Sociale Zaken) zal tot het aantreden van het nieuwe kabinet de taken van Van 't Wout waarnemen, schrijft de Telegraaf maandag.",0
17,18.0,https://www.nu.nl/politiek/6102573/lilianne-ploumen-voorgedragen-als-nieuwe-lijsttrekker-van-pvda.html,"Lilianne Ploumen is maandag door het bestuur van de PvdA voorgedragen als de nieuwe lijsttrekker van de partij. De leden stemmen zaterdag over de voordracht, maar dat lijkt zo kort voor de Tweede Kamerverkiezingen slechts een formaliteit. Na het vertrek van Lodewijk Asscher is de PvdA op zoek naar een nieuwe partijleider die de sociaaldemocraten door de Tweede Kamerverkiezingen moet loodsen. Met Ploumen kiest de PvdA voor een ervaren partijlid met een schat aan politieke ervaring. Ploumen was eerder voorzitter van de PvdA en heeft ervaring als minister. In het vorige kabinet bekleedde zij de post van minister voor Buitenlandse Handel en Ontwikkelingssamenwerking. In die rol maakte zij internationaal naam door met de campagne #SheDecides op te komen voor vrouwenrechten, nadat de Amerikaanse president Donald Trump de financiering voor internationale organisaties die zich inzetten voor veilige abortussen had stopgezet. Ploumen zit sinds 2017 in de Tweede Kamer, waar zij zich onder meer bezighoudt met de portefeuilles Buitenlandse Zaken en Volksgezondheid. Asscher stelt zich toch niet verkiesbaar. Asscher maakte vorige week bekend zich toch niet verkiesbaar te stellen voor de Tweede Kamerverkiezingen in maart. Hij verklaarde zijn positie als lijsttrekker op te geven, vanwege de ""discussie"" in de Kamer rondom zijn rol in de toeslagenaffaire. Asscher lag sinds de publicatie van het vernietigende onderzoek naar de affaire bij een deel van de PvdA onder vuur. Tussen 2012 en 2017 was hij als minister van Sociale Zaken betrokken bij de toeslagenaffaire.",0
20,21.0,https://www.nu.nl/politiek/6097629/slob-onderwijsinspectie-gaat-optreden-tegen-antihomoverklaring.html,"Als scholen nog steeds leerlingen weigeren omdat hun ouders geen antihomoverklaring willen ondertekenen, dan gaat de onderwijsinspectie ingrijpen, schrijft minister van Onderwijs Arie Slob vrijdag in een brief aan de Tweede Kamer. Scholen die weigeren, kunnen een boete krijgen. In zowel het parlement als de media ontstond vorige maand discussie over de zogenoemde antihomoverklaring van reformatorische scholen, die ouders moeten ondertekenen voordat een kind wordt toegelaten. Inmiddels vragen scholen niet meer naar zo'n verklaring, zo liet Slob zich verzekeren door onder meer de Vereniging voor Gereformeerd Schoolonderwijs. Als in de toekomst blijkt dat scholen er toch naar vragen, kunnen ze te maken krijgen met de onderwijsinspectie. De dienst is gevraagd hier voortaan op te controleren, licht een woordvoerder van de inspectie toe. Scholen mogen identiteitsverklaringen vragen, maar deze mogen niet in strijd zijn met de wet. Zo mogen ouders of leerlingen niet gevraagd worden afstand te nemen van homoseksualiteit. De inspectie gaat eerst in gesprek met scholen die zich hier niet aan houden. Als dat niet genoeg is, volgt de nadrukkelijke opdracht de fout te herstellen. Scholen die daar niet naar handelen, kunnen een boete krijgen. 'Nieuwe wetgeving niet nodig'. Vorige maand kwam de ChristenUnie-politicus zwaar onder vuur te liggen toen hij volgens verschillende partijen in de Kamer niet nadrukkelijk genoeg afstand nam van de identiteitsverklaringen op voornamelijk gereformeerde scholen. Slob zei een dag later dat scholen ""de grondwettelijke vrijheid"" hebben om ouders en leerlingen te vragen afstand te nemen van homoseksualiteit. Hij erkende wel dat er ""een spanning"" is tussen verschillende grondrechten, zoals vrijheid van onderwijs en het verbod op discriminatie. Na overleg binnen het kabinet draaide hij bij en noemde de antihomoverklaringen ""een brug te ver"". Hij kondigde aan de verklaringen te onderzoeken en mogelijk te verbieden met nieuwe wetgeving.",1
21,22.0,https://www.nu.nl/politiek/6097423/kamer-baalt-van-vaccinatieproces-de-jonge-hamert-op-zorgvuldigheid.html,"Minister Hugo de Jonge (Volksgezondheid) kreeg tijdens een spoeddebat donderdag in de Tweede Kamer over de eerste vaccinaties in Nederland veel kritiek te verduren. Partijen verweten de minister dat hij niet op tijd voorbereidingen heeft getroffen, waardoor de operatie nu later start dan in veel andere Europese landen. ""Waarom hebben de GGD en de minister hun zaakjes niet op orde?"", zei PVV-leider Geert Wilders in het debat, vlak voor de kerstvakantie. ""Wat een amateurisme. Wat een blamage. We weten al maanden dat er een vaccin aankomt. We weten al weken dat het aan het einde van dit jaar is"", aldus Wilders.D66-fractievoorzitter Rob Jetten: ""De wetenschap heeft een topprestatie geleverd, maar het goede nieuws dreigt te worden overschaduwd door twijfels of we er in Nederland wel klaar voor zijn."" De Kamer was unaniem kritisch op de voortgang van het kabinet. Zo zijn bijvoorbeeld de IT-systemen van de GGD nog niet helemaal op orde en zijn praktische zaken, zoals de belscripts voor de GGD-callcenters en genoeg personeel om de vaccinaties uit te voeren, nog niet geregeld. PvdA-leider Lodewijk Asscher had een déjà vu. In de zomer hoorde de Kamer namelijk dat het bron- en contactonderzoek op orde was, maar dat bleek niet het geval. ""Ons plan is goed, alleen de werkelijkheid houdt zich niet aan onze planning"", vatte Asscher zijn kritiek samen. De Jonge reageerde geprikkeld op de kritiek. De Jonge, af en toe zichtbaar geïrriteerd over de vragen die hij kreeg, benadrukt dat het proces zorgvuldig moet gebeuren. Er is voor een bepaalde strategie gekozen in november, door De Jonge ""de hoofdroute"" genoemd. Hij vindt het onverstandig om daarvan af wijken.",1
22,23.0,https://www.nu.nl/politiek/6102120/ministers-nemen-nog-geen-stelling-in-over-mogelijk-opstappen-kabinet.html,"Voorafgaand aan de ministerraad van vrijdag wilden de ministers nog niet vooruitlopen op een eventuele val van het kabinet vanwege de toeslagenaffaire. Vrijdag wordt door het kabinet na wekenlang overleg de knoop doorgehakt wat de politieke consequenties moeten zijn voor het duperen van duizenden ouders. Volgens Sigrid Kaag, minister van Buitenlandse Handel, moet het kabinet ""een breuk maken met wat heeft plaatsgevonden en op een geloofwaardige manier het vertrouwen in de overheid herstellen"". Hoewel Kaag compensatie voor ouders ""natuurlijk"" belangrijk vindt, is dat volgens haar niet genoeg. Er moet een ""moreel antwoord"" komen. ""De politiek moet bij zichzelf te rade gaan. ""Haar partij (D66) ""is eruit"" over wat er moet gebeuren, maar ze liet niet los wat dat standpunt is. 'Mensen hebben geen schijn van kans gehad' Ook de ChristenUnie heeft haar conclusie getrokken, zegt vicepremier Carola Schouten. ""Mensen hebben geen schijn van kans gehad en konden op veel fronten hun recht niet halen, daar moeten we het vandaag over hebben en vaststellen wat dit politiek betekent."" Volgens minister Tamara van Ark (Medische Zorg) zal het herstellen van het vertrouwen in de overheid tijd kosten. ""Vertrouwen komt te voet en gaat te paard, dus het zal niet gelijk hersteld worden."" De belofte van de overheid om voor mensen te zorgen is gebroken en die kan niet gebroken blijven, vindt ze. Van Ark begrijpt dat mensen zich wellicht afvragen waarom een kabinet aftreedt tijdens de grootste crisis sinds de Tweede Wereldoorlog. ""Elke vraag ligt op tafel, maar we starten vandaag primair met deze kwestie: het herstellen van het ongekend onrecht dat de ouders is aangedaan."" Minister Hugo de Jonge (Volksgezondheid) zei voor de ministerraad dat het kabinet ""missionair tussen aanhalingstekens"" blijft wat betreft de bestrijding van de coronacrisis, mocht het kabinet vrijdag vallen. ""Mensen mogen verwachten dat we alles doen om de crisis te lijf te gaan.""",1
23,24.0,https://www.nu.nl/politiek/6102169/demissionair-kabinet-trekt-enig-denkbare-conclusie-houdt-vizier-op-corona.html,"De ministers van het sinds vrijdag demissionaire kabinet vinden dat zij verantwoordelijkheid hebben genomen voor het politieke falen in de toeslagenaffaire. Desalniettemin blijft het vizier van het kabinet gericht staan op de aanpak van de coronacrisis, zeggen zij vrijdag na afloop van de ministerraad op het Binnenhof in Den Haag. Het aftreden van het kabinet was volgens demissionair minister Hugo de Jonge (Volksgezondheid, Welzijn en Sport) ""de enige denkbare conclusie om recht te doen aan het grote onrecht dat deze ouders is overkomen"". Desondanks blijft het kabinet ""alles op alles zetten om de coronacrisis te bestrijden en Nederland veilig te houden"", zegt De Jonge. Ook voor demissionair minister Sigrid Kaag voor Buitenlandse Handel en Ontwikkelingssamenwerking is het belangrijk dat de politiek haar verantwoordelijkheid heeft genomen. ""Tegelijkertijd is het belangrijk dat we dit op deze manier hebben kunnen doen, zodat we verder kunnen gaan in de aanpak van de coronacrisis"", zegt zij. Kaag zegt dat er een breuk moet komen met het verleden. ""Door te werken aan een ander Nederland, waarin dit soort misstanden niet meer plaats kunnen vinden"". Volgens haar kan het in Nederland niet zo zijn ""dat burgers onbeschermd en kwetsbaar zijn ten opzichte van de eigen overheid"". Mede daarom moet ""de menselijke maat terugkomen"" in de politiek, aldus Kaag. Demissionair minister Wopke Hoekstra (Financiën) vindt dat het kabinet door af te treden ""staatsrechtelijk de ultieme conclusie"" trekt. Hij zegt zich daarbij te realiseren dat dit de problemen van de gedupeerde ouders niet oplost. Het kabinet moet daarom ""absoluut door"" met de afhandeling van de affaire op een manier die recht doet aan het leed dat hen is aangedaan. Ook moet alles op alles worden gezet om herhaling te voorkomen. ""Daar ligt nog een grote opdracht voor de hele politiek"", aldus Hoekstra. Oppositie eensgezind: Val kabinet onvermijdelijk Oppositiepartijen in de Tweede Kamer waren vrijdag eensgezind dat het aftreden van het kabinet onvermijdelijk was. Ze stellen dat de toeslagenaffaire te ernstig was om te kunnen aanblijven.",1
24,25.0,https://www.nu.nl/binnenland/6115073/alle-adopties-uit-het-buitenland-per-direct-opgeschort-na-rapport-over-misstanden.html,"Alle adopties uit het buitenland worden per direct opgeschort, maakte demissionair minister Sander Dekker (Rechtsbescherming) maandagochtend bekend. Het besluit is genomen na een onderzoeksrapport van een speciale commissie waarin gesproken wordt over ""structurele ernstige misstanden"" in de Nederlandse adoptiecultuur. De commissie onder leiding van Tjibbe Joustra keek naar de jaren tussen 1967 en 1998, maar concludeert dat ook daarvoor en daarna dingen fout liepen. Documenten werden vervalst, ouders moesten onder dwang of tegen betaling hun kinderen afstaan en er werd misbruik gemaakt van geboortemoeders. Volgens de commissie was de Nederlandse overheid eind jaren zestig al op de hoogte van die misstanden. In een aantal gevallen waren vertegenwoordigers van de overheid ""betrokken bij adoptiemisstanden"". Er zijn volgens de commissie ""geen aanwijzingen voor omkoping of corruptie van Nederlandse ambtenaren"". Het systeem is ook nu nog ""fraudegevoelig"" en misstanden komen ""tot op de dag van vandaag"" voor. Het systeem moet daarom per direct worden opgeschort. Kabinet biedt excuses aan. Minister Dekker heeft namens het kabinet excuses aangeboden aan alle geadopteerden. Volgens hem is het ""goed doen"", dat vaak als gedachte achter adoptie zat, een ""goed bedoelde en misschien ook wat naïeve verklaring"". Maar dat is volgens hem geen rechtvaardiging. Dekker vindt dat de Nederlandse overheid is tekortgeschoten ""door jarenlang weg te kijken van misstanden"". Hij meent dat een nieuw kabinet zich moet buigen over de vraag hoe het adopteren uit het buitenland weer op een goede manier kan worden opgestart.De onderzoekscommissie betwijfelt of een adoptiesysteem mogelijk is waarin misstanden niet meer voorkomen, ook omdat de mogelijkheden om toezicht te houden op de procedures beperkt zijn. 'Realiseer me dat dit grote consequenties heeft' ""Ik realiseer me dat dit grote consequenties heeft voor mensen die het adoptietraject al zijn gestart of adoptie overwegen"", zegt Dekker over het opschorten van de procedures. ""Het is pijnlijk voor sommige mensen, maar laten we de reden niet uit het oog verliezen.""",1
26,27.0,https://www.nu.nl/politiek/6119732/baudet-door-rechter-opgeroepen-voor-verhoor-in-smaadzaak.html,"Het gerechtshof in Amsterdam roept Forum voor Democratie-leider Thierry Baudet, oud-bestuurslid Rob Rooken en Paul Frentrop, de huidige fractievoorzitter in de senaat, op voor een verhoor in een smaadzaak die is aangespannen door voormalig FVD-penningmeester Henk Otten. Het hof nam deze beslissingen in een zaak die in september 2019 door Otten is aangespannen. Hij deed destijds aangifte van smaad en laster nadat Forum voor Democratie (FVD) een eigengemaakt rapport openbaar had gemaakt waarin stond dat Otten fraudeerde met subsidiegeld. Omdat FVD het onderzoek naar het ministerie van Binnenlandse Zaken doorstuurde, beschuldigde Otten de partij ook van lasterlijke aanklacht. Dat is het geval wanneer iemand opzettelijk een valse klacht of aangifte bij de overheid indient om iemand te beschadigen. Het ministerie van Binnenlandse Zaken liet destijds weten geen aanleiding te zien voor subsidiefraude en ook de eigen accountant van Forum voor Democratie liet weten dat de jaarrekening was goedgekeurd en ""het totaalbeeld correct"" was. In juli 2019 werd Otten op basis van het rapport uit de partij gezet. Bij het onderzoek werd geen wederhoor toegepast, en het werd ook niet geschreven door externe onderzoekers. Otten noemde het ""een flutrapport alleen gemaakt om mij te beschadigen"". Otten en Baudet werkten drie jaar lang nauw samen De breuk in 2019 betekende het einde van de samenwerking tussen Otten en Baudet. Het tweetal werkte drie jaar lang nauw samen. De partij kwam in 2017 met twee zetels in de Tweede Kamer en werd in 2019 via de Provinciale Statenverkiezingen zelfs de grootste in de Eerste Kamer.De relatie tussen Baudet en Otten bekoelde toen laatstgenoemde via de media liet weten dat hij zich niet meer kon vinden in ""de boreale praatjes"" van zijn partijgenoot. Sindsdien zit Otten samen met oud-FVD-voorlichter Jeroen de Vries voor Groep Otten in de senaat.",1
27,28.0,https://www.nu.nl/tweede-kamerverkiezingen-2021/6119731/campagne-update-sgp-blundert-met-verkiezingsdata-en-zorg-om-poststemmende-ouderen.html,"Kiezers voor een dichte deur Dat een campagne qua informatie ook een beetje mis kan gaan, heeft de SGP bewezen. In een advertentie geplaatst in de christelijke bladen Terdegeen GezinsGids staat onder een foto van Kees van der Staaij dat de verkiezingen op 17, 18 en 19 maart D.V. (Deo volente, zo God het wil) plaatsvinden. Wie op die laatste twee dagen wil stemmen, komt echter bij een verlaten stembureau terecht: de deuren zijn geopend op 15, 16 en 17 maart. ""Superjammer"", zo zegt de partij tegen het AD. Een woordvoerder heeft hieraan toegevoegd dat de advertentie in EW wel de goede data vermeldt. 'Uitsluiten is ondemocratisch' Ondertussen maakt de PVV zich druk om heel andere zaken. De VVD en het CDA hebben te kennen gegeven niet met de partij te willen regeren, en dinsdag meldde ook Sigrid Kaag (D66) in een interview met het AD dat niet te zien zitten.Ondemocratisch, zo zegt partijleider Geert Wilders in Goedemorgen Nederland. Hij vindt dat de drie grootste partijen na de verkiezingen met elkaar moeten praten. ""Welke partijen dat ook zijn. Je kan niet miljoenen mensen zomaar opzijzetten zonder een poging te doen."" Desondanks lijkt meeregeren voor Wilders uitgesloten, zelfs als de PVV de grootste partij wordt. Ploumen: Trap er niet in! Bij de andere partijen groeit de frustratie over de aanhoudende populariteit van VVD-premier Mark Rutte en het beeld dat de VVD linkser zou zijn geworden. ""Trap er niet in!"", bulderde PvdA-lijsttrekker Lilianne Ploumen daarom in NRC. ""Ik lees ook dat de VVD naar links opgeschoven zou zijn. Dat is gewoon niet zo. Ik kan zo tien punten opnoemen waar ze rechts en rechtser zijn. Wij gaan in geen enkel kabinet zonder een andere linkse partij."" Tv-debat heeft nog weinig opgeleverd Politieke volgers keken gisteren uit naar de eerste peilingen na het eerste grote tv-debat, maar duidelijke trendwijzigingen liet de Ipsos-peiling niet zien.",1
29,30.0,https://www.nu.nl/tweede-kamerverkiezingen-2021/6119143/rutte-mikpunt-in-tv-debat-alleen-vragen-toeslagenouder-lijken-hem-te-raken.html,"In het eerste grote tv-debat tussen de lijsttrekkers in de aanloop naar de Tweede Kamerverkiezingen werd duidelijk dat VVD-leider en demissionair premier Mark Rutte de meest geliefde tegenstander is. Van zijn politieke tegenstanders had Rutte niet veel te vrezen, het werd pas spannend toen een gedupeerde ouder van de toeslagenaffaire hem onder handen nam. ""Waarom denkt u dat u kunt blijven zitten als eindverantwoordelijke in de toeslagenaffaire?"" zei Kristie Rongen, een van de slachtoffers van de toeslagenaffaire, toen ze zondagavond tegenover Rutte stond. ""U hebt mij in de steek gelaten voor eigen gewin."" ""Wauw"", kon Rutte alleen uitbrengen toen Rongen klaar was. Wat volgde was een opsomming van hoe vreselijk het toeslagenschandaal was voor de gedupeerden en dat er wordt gewerkt aan een oplossing. Maar opstappen? Dat ook weer niet. Rutte had ""afgewogen"" dat er de afgelopen tien jaar ook veel dingen goed zijn gegaan onder zijn leiding. ""Ik heb per saldo besloten om door te gaan."" Rutte kwam verder nauwelijks in de problemen in de debatten met andere lijsttrekkers op basis van verschillende stellingen. Er werd uitgekeken naar 'nieuwe gezichten' Hoekstra en KaagHet was een nieuwe methode van het RTL-verkiezingsdebat zondagavond. Iedere lijsttrekker kreeg een confronterende vraag van een betrokken burger. Dat gaf soms spanning. De lijsttrekkers kennen elkaar al door en door. PVV-leider Geert Wilders staat bijvoorbeeld al vijftien jaar aan het roer van zijn partij. Zijn verwijt aan het begin van het debat dat de VVD en het CDA de zorg kapot hebben bezuinigd en dat de coronacrisis er daarom onnodig hard inhakt, is bekend terrein. Toch werd er uitgekeken naar de relatief nieuwe gezichten van CDA-leider Wopke Hoekstra en D66'er Sigrid Kaag. Zij hadden zich niet eerder op zo'n groot podium laten zien, in ieder geval niet in deze samenstelling.",1
31,32.0,https://www.nu.nl/politiek/6118494/opnieuw-kritisch-rapport-over-functioneren-tweede-kamer.html,"De parlementaire commissie die onderzoek heeft gedaan naar uitvoeringsorganisaties als het UWV en de Belastingdienst, is donderdag in haar rapport kritisch over het functioneren van de Tweede Kamer. De commissie concludeert dat de Kamer te veel bezig is met incidentenpolitiek. Ook stelt de commissie dat ""de Kamer haar controlerende taak als het gaat om de uitvoeringsorganisaties niet adequaat invult"". Het gevolg: burgers komen klem te zitten. De commissie, onder leiding van VVD'er André Bosman, is vorig jaar maart ingesteld en hield eind 2020 een reeks verhoren. Het parlementaire onderzoek vond gelijktijdig plaats met het onderzoek naar de toeslagenaffaire. Waar die commissie zich alleen richtte op wat er misging bij de Belastingdienst, heeft de commissie-Bosman een veel breder onderzoek gedaan naar de onderliggende problemen bij uitvoeringsorganisaties. Hierbij werd specifiek aandacht besteed aan het Centraal Bureau Rijvaardigheid, het UWV en ook de Belastingdienst. De commissie schetst een ontluisterend beeld van de bestuurscultuur in Nederland, van overwerkte Kamerleden die vooral aan incidentenpolitiek doen en door het gebrek aan volledige informatie het zicht op de onderliggende problemen verliezen, een leemlaag op de departementen waardoor problemen blijven liggen, en ambtenaren die de informatiestroom beheersen en de werkelijkheid mooier voorstellen dan ze is. ""Voor haar controlerende taak krijgt de Tweede Kamer in toenemende mate onvolledige informatie"", concludeert de commissie. Aan de andere kant zijn Kamerleden ook gemakzuchtig: ze zouden te veel leunen op de informatie die de departementen verstrekken. ""Ze verdiepen zich te weinig in de uitvoering en ontwikkelen er geen gevoel voor.""",1
32,33.0,https://www.nu.nl/politiek/6118436/machtsmisbruik-d66er-onbewezen-wel-negentien-andere-meldingen-uit-partij.html,"Er zijn geen aanwijzingen dat een vooraanstaand lid van D66 zich schuldig heeft gemaakt aan seksuele intimidatie of machtsmisbruik, concludeert onafhankelijk onderzoeksbureau BING. Wel hebben negentien mensen zich bij de onderzoekers gemeld omdat ze zich onveilig hebben gevoeld binnen de partij. Eind vorig jaar plaatste een anonieme klokkenluider een verhaal op het internet waarin ze een invloedrijke D66'er beschuldigt van grensoverschrijdend gedrag. De D66'er werd beschuldigd vrouwen binnen de partij te intimideren en manipuleren. Het zou gaan om een ervaring met haar zelf en een ervaring van een andere D66'er met de betrokkene. De auteur van het stuk heeft zich niet kenbaar gemaakt bij de onderzoekers. Die hebben haar ervaringen daardoor niet kunnen onderzoeken. ""Dat is heel jammer en betreurenswaardig"", zegt een woordvoerder van het landelijk partijbureau woensdag. Het onderzoek werd ingesteld op verzoek van partijleider Sigrid Kaag. ""Uit het rapport blijkt voor mij nergens dat in onze vereniging sprake is van een structureel onveilige omgeving. Zo ken ik onze partij ook niet"", zegt ze in een reactie. ""Dat laat onverlet dat iemand persoonlijk een andere ervaring kan hebben. Dat blijkt ook uit het rapport. Laat glashelder zijn: iedere melding van ongewenst gedrag of van ongepaste of denigrerende opmerkingen richting vrouwen of mannen, is er één te veel. Het past niet en het hoort niet.""",1
33,34.0,https://www.nu.nl/politiek/6117237/tweede-kamer-blijft-ondanks-geklungel-van-kabinet-achter-avondklok-staan.html,"Een meerderheid van de Tweede Kamer steunt, ondanks het geklungel van het demissionaire kabinet, de spoedwet die moet zorgen voor een correcte juridische basis voor de avondklok. Dat bleek donderdag tijdens een ingelast debat. De Kamer kwam terug van reces om te kunnen debatteren over de ontwikkelingen omtrent de avondklok. SP-Kamerlid Maarten Hijink sprak van 'juridisch geklungel' en volgens hem heeft dit geleid tot het verlies van vertrouwen. ""Het moet niet weer nat gaan"", waarschuwde Attje Kuiken (PvdA). Naast de coalitiepartijen VVD, CDA, D66 en ChristenUnie steunden ook de SP, 50PLUS en PvdA de nieuwe juridische basis. Ook stelden de Kamerleden onder andere vragen over de proportionaliteit en het effect van de avondklok. Demissionair premier Mark Rutte antwoordde dat hij niet optimistisch is en dat de komende tijd ""reuzespannend"" gaat worden. Ook herhaalde hij dat uit cijfers blijkt dat de avondklok en de één-bezoekers-regeling bewezen effect hebben op het reproductiegetal. Wat gebeurde er deze week?De rechter oordeelde dinsdag dat de avondklok direct moest worden opgeheven. Volgens de rechter is er een verkeerde wet gebruikt.Het kabinet ging daartegen in hoger beroep (dient vrijdag). Een andere rechter besloot vervolgens dat de avondklok tot dit beroep van kracht blijft. Voor de zekerheid wordt de avondklok ook ondergebracht in de coronawet. Kamer wil duidelijkheid over welke wet gebruikt gaat worden De Eerste Kamer buigt zich vrijdag over de kwestie, maar omdat de coalitie daar samen met SP, 50PLUS en PvdA een meerderheid heeft zal de nieuwe juridische grondslag voor de avondklok worden aangenomen. Tegelijkertijd dient vrijdag ook het hoger beroep over de 'oude wet' waarmee de avondklok nu nog wordt geregeld. Als de staat dit beroep wint, ontstaat de situatie dat aan de maatregel dus twee wetten ten grondslag liggen. Kamerleden vroegen donderdag aan Rutte of het kabinet dan van plan is om deze eerste wet in te trekken omdat de nieuwe wet duidelijk correcter is.
",1
34,35.0,https://www.nu.nl/tweede-kamerverkiezingen-2021/6115389/campagne-update-racistische-uitingen-binnen-fvd-d66-fel-op-kritiek-op-kaag.html,"In de campagne gebeurt veel. Wij houden je in onze wekelijkse (en vanaf 1 maart dagelijkse) verkiezingsupdate op de hoogte van de relevantste gebeurtenissen in aanloop naar 17 maart. Opnieuw duiken racistische opmerkingen op in WhatsApp-berichten van leden van Forum voor Democratie (FVD). Elsevier Weekblad (EW) publiceerde dinsdag citaten uit gesprekken met partijleider Thierry Baudet en kandidaat-Kamerleden Gideon van Meijeren (plek 6), Samuel Jong (15), Andreas Bakir (17) en Yanick Chevalier (23). FVD implodeerde toen Het Parool in november onthulde dat er binnen de partij met sympathie over nazisme, homofobie en extreemrechts werd gesproken. Er ontstond een leegloop en de partij duikelde in alle peilingen naar beneden. Baudet reageerde dinsdag alleen via een videoboodschap op Twitter. Hij noemt het artikel in EW ""een stupide heksenjacht"", maar ontkent de uitspraken niet. Baudet zet de citaten weg als niet serieus te nemen privéopmerkingen die niets met de partijstandpunten te maken hebben. ""Misschien is er in privécontext ooit een grapje gemaakt."" Maar wie het artikel leest, krijgt niet de indruk dat het om grapjes gaat. Er is wel een duidelijke trend zichtbaar van FVD'ers die discriminerende opmerkingen maken en ermee wegkomen. Kamer debatteert over verlenging avondklok Maandag maakte het kabinet bekend dat de avondklok wordt verlengd tot en met 2 maart. De Kamer, die ermee moet instemmen, debatteert er dinsdagmiddag over. NRC-columnist Tom-Jan Meeus merkt op dat het Outbreak Management Team (OMT) zowel in november als nu een avondklok adviseert, maar beide keren de precieze effectiviteit niet kan onderbouwen. In november wilde het kabinet er alleen niets van weten, terwijl de maatregel nu op basis van dezelfde informatie met drie weken wordt verlengd. VVD'er Hermans maakt een 'gespannen indruk' Het eerste lijsttrekkersdebat was maandagavond een feit, al viel het evenement ook op door de aanwezigheid van enkele partijleiders.",1
