domain,url,text,polarization,ex_text1,ex_text2,ex_text3
onet.pl,https://wiadomosci.onet.pl/kraj/wpis-malgorzaty-prokop-paczkowskiej-nagana-od-prezydium-klubu-lewicy/160x9gp,"Prezydium klubu Lewicy we wtorek udzieliło nagany posłance Małgorzacie Prokop-Paczkowskiej za jej wpis dotyczący chrześcijan w Etiopii - poinformował we wtorek sekretarz klubu Dariusz Wieczorek. Chodzi o komentarz posłanki Lewicy do wiadomości, które przekazało w minionym tygodniu Vatican News. Pod artykułem ""Ponad 750 chrześcijan rozstrzelanych przed kościołem w Etiopii"", który w mediach społecznościowych udostępnił Ośrodek Monitorowania Chrystianofobii Fidei Defensor, posłanka Lewicy napisała: ""A po co kościół katolicki się tam wpakował? Dlaczego nie uszanował miejscowych wierzeń?"". Wpis Prokop-Paczkowskiej, choć dość szybko usunięty przez autorkę, wywołał w internecie falę oburzenia. We wtorek odbyło się prezydium klubu, gdzie jednym z wątków była sprawa Prokop-Paczkowskiej. - Prezydium odbyło się z udziałem pani posłanki. Wysłuchaliśmy jej wyjaśnień; jeszcze raz przeprosiła ona za zaistniałą sytuację, zdając sobie sprawę z tego, że tego typu nieodpowiedzialne wpisy szkodzą całej Lewicy - powiedział sekretarz klubu. Jak dodał, ""prezydium znając te wszystkie wyjaśnienia, uznało za naganne postępowanie pani posłanki i tego typu działalność oraz udzieliło kary nagany"". We wtorek politycy Solidarnej Polski z klubu PiS zapowiedzieli złożenie wniosku do sejmowej komisji etyki o ukaranie posłanki Prokop-Paczkowskiej za jej komentarz dotyczący rozstrzelania chrześcijan w Etiopii. Prokop-Paczkowska jeszcze w ubiegłym tygodniu przekazała, że bardzo współczuje rodzinom ofiar i ubolewa, iż religijne wojny od wieków zbierają krwawe żniwo, i dzieje się to także w XXI wieku. - Moją intencją nie było nikogo ranić ani obrazić, wpis był zbytnim skrótem myślowym, przepraszam - mówiła posłanka.",0,,,
onet.pl,https://wiadomosci.onet.pl/kraj/wyrok-tk-w-sprawie-aborcji-szymon-holownia-komentuje/jb1ng6z,"Publikacja uzasadnienia skandalicznego wyroku TK Przyłębskiej w sprawie ws. aborcji jest jasnym sygnałem, że bezradność rządu wobec epidemii ma już taki rozmiar, że trzeba znowu podpalić kraj kosztem kobiet - ocenia w rozmowie z Onetem Szymon Hołownia. Trybunał Konstytucyjny opublikował w środę uzasadnienie pisemne wyroku z 22 października 2020 r., w którym orzekł o niekonstytucyjności przepisu dopuszczającego aborcję w przypadku dużego prawdopodobieństwa ciężkiego i nieodwracalnego upośledzenia płodu.

W ocenie Hołowni, ""wszystko to, co w przyzwoity sposób można o nim powiedzieć, powiedzieli już sędziowie Kieres i Pszczółkowski"".

- Państwo może wspierać obywatelki i obywateli w dokonywaniu heroicznych wyborów, ale barbarzyństwem jest do nich prawnie zmuszać - uważa.

Lider ugrupowania Polska 2050 stwierdza w rozmowie z Onetem, że ""polska Konstytucja wyraźnie w artykule mówiącym o ochronie życia nie precyzuje tego, zostawiając uszczegółowienie tej kwestio ustawodawcy"".

- A co zrobił Sejm Kaczyńskiego? W parlamencie jest przecież obywatelski projekt zmian w tej sprawie, Sejm pracuje więc nad tym prawem. Ale żeby nie brudzić sobie rąk i w tchórzliwy sposób uciec od odpowiedzialności - przerzucił odpowiedzialność na TK - uważa.",1,"wszystko to, co w przyzwoity sposób można o nim [wyrok trybunału] powiedzieć, powiedzieli już sędziowie Kieres i Pszczółkowski","Państwo może wspierać obywatelki i obywateli w dokonywaniu heroicznych wyborów, ale barbarzyństwem jest do nich prawnie zmuszać",
onet.pl,https://wiadomosci.onet.pl/kraj/koronawirus-konferencja-premiera-dworczyk-o-lekkim-rozluznieniu-obostrzen/9d9pmfx,"Trzeba iść w kierunku lekkiego rozluźnienia pewnych obostrzeń, które do tej pory obowiązywały - powiedział w czwartek szef KPRM, pełnomocnik rządu ds. programu szczepień Michał Dworczyk. Jak zastrzegł, ""musi to być jednak niezwykle ostrożny proces"". Zgodnie z zapowiedziami rzecznika rządu w czwartek odbędzie się konferencja premiera w sprawie zmian w pandemicznych restrykcjach. Dworczyk pytany w Programie Pierwszym Polskiego Radia, czy obecne obostrzenia zostaną poluzowane czy utrzymane stwierdził, że ostateczne decyzje zapadną dziś rano i zapewne tego samego dnia zostaną zakomunikowane. Ocenił, że ""trzeba patrzeć z ostrożnym optymizmem w przyszłość"" i ""trzeba iść w kierunku lekkiego rozluźnienia pewnych obostrzeń, które do tej pory obowiązywały"". - Ale musi to być niezwykle ostrożny proces, bo nie możemy zamykać oczu na to, co dzieje się w innych krajach europejskich - zastrzegł. Zdaniem szefa KPRM, ""wyniki zachorowań i sytuacja pandemiczna w Polsce w stosunku do wielu naszych partnerów zagranicznych nie jest zła, ale jednak nie możemy zapominać o tym, co dzieje się w innych krajach Unii Europejskiej"".",0,,,
onet.pl,https://wiadomosci.onet.pl/kraj/poslowie-zostana-przeszkoleni-jak-bezpiecznie-korzystac-z-internetu/8mwdq86,"Tworzenie silnych haseł, unikanie publicznego wi-fi i odpowiednie korzystanie z urządzeń elektronicznych - to niektóre z zagadnień szkolenia, które przejdą parlamentarzyści. Po ostatnich atakach na konta polityków w mediach społecznościowych bezpieczeństwo w sieci stało się szczególnie istotne - pisze ""Rzeczpospolita"". Od trzech miesięcy nie ustają ataki hakerów, którzy przejmują kontrolę nad kontami posłów w mediach społecznościowych i włamują się na ich prywatne skrzynki pocztowe. Problem dotyczy tylko posłów PiS, w tym ostatnio Marka Suskiego. Wcześniej ofiarą hakerów była m.in. minister pracy Marlena Maląg i poseł Arkadiusz Czartoryski. Zdaniem ekspertów to źle zabezpieczone konta pomogły hakerom w atakach, a sprawcy stosowali tzw. phishing – to atak prowokujący do wykonania jakiejś czynności, np. „kliknięcia"" w link przesłany e-mailem, który pozwala przejąć konto użytkownika. Wszystkie kluby parlamentarne otrzymały „Poradnik bezpiecznego korzystania z mediów społecznościowych"", a Kancelaria Sejmu dodatkowo materiały szkoleniowe dla posłów i ich współpracowników. Poradnik w przejrzysty sposób podaje „kilka uniwersalnych zasad, których przestrzeganie ograniczy ryzyko stania się ofiarą cyberprzestępców"" - cytuje ""Rzeczpospolita"". To przede wszystkim utworzenie „silnego PIN"" (nie może być to 1234 lub data urodzin), zaleca się również korzystanie z funkcji logowania przy pomocy odcisku palca lub rozpoznawania twarzy. Niedopuszczalne jest pozostawianie swoich urządzeń mobilnych bez opieki, np. w sali spotkań czy na stole w restauracji. Posłowie nie powinni korzystać z darmowych wi-fi, jednak jeżeli nie ma innego wyjścia, powinien „ograniczyć swoją aktywność w takiej niezabezpieczonej sieci, a szczególnie unikać logowania się do mediów społecznościowych, kont bankowych czy poczty elektronicznej"".",0,,,
onet.pl,https://wiadomosci.onet.pl/kraj/wyrok-tk-adam-bodnar-panstwo-chce-dalej-skazywac-kobiety-na-tortury/w1cbh64,"Uzasadnienie wyroku Trybunału Konstytucyjnego to narastający dramat kobiet - ocenił Rzecznik Praw Obywatelskich Adam Bodnar, odnosząc się do opublikowanego tego dnia pisemnego uzasadnienia wyroku z października 2020 r. ws. przepisów dotyczących aborcji. Państwo chce dalej ograniczać ich prawa, narażać życie, skazywać na tortury. Tej ofensywie sprzeciwia się społeczeństwo obywatelskie"" - napisał Bodnar na Twitterze. ""Państwo chce dalej ograniczać ich prawa, narażać życie, skazywać na tortury. Tej ofensywie sprzeciwia się społeczeństwo obywatelskie"" - napisał Bodnar na Twitterze. Fala komentarzy po decyzji w sprawie wyroku dotyczącego aborcji. ""Czysty cynizm"". Jednocześnie RPO w swym wpisie zaapelował do policji, aby ""uszanowała prawo obywateli do spontanicznego, pokojowego protestu"". Trybunał orzekł w październiku 2020 r., że przepis tzw. ustawy antyaborcyjnej z 1993 r. zezwalający na aborcję, gdy badania prenatalne lub inne przesłanki medyczne wskazują na prawdopodobieństwo ciężkiego i nieodwracalnego upośledzenia płodu albo nieuleczalnej choroby zagrażającej jego życiu jest niekonstytucyjny.",1,Uzasadnienie wyroku Trybunału Konstytucyjnego to narastający dramat kobiet,,
onet.pl,https://wiadomosci.onet.pl/kraj/koronawirus-budka-o-szczepieniach-system-padl-panstwo-okazalo-sie-bezsilne/jpzfp2q,"W szczepieniach państwo okazało się bezsilne, system szczepień padł - powiedział w sobotę w Sosnowcu przewodniczący Platformy Obywatelskiej Borys Budka. W jego opinii, to efekt centralnego zarządzania programem szczepień - zadanie to powinny przejąć samorządy. Wczoraj padł system szczepień, wczoraj państwo okazało się bezsilne centralnie, planując coś, co powinno być planowane lokalni - powiedział szef PO podczas konferencji prasowej w Sosnowcu. Wczoraj, niestety dla polskich seniorów, zostali oni zmuszeni do tego, by stać w wielogodzinnych kolejkach, by potem okazało się, że nie ma dla nich terminu szczepień do końca marca. Niestety, tak kończy się centralne planowanie, tak kończy się, gdy rząd, zamiast rozmawiać z samorządami, zamiast korzystać z dobrych rad ekspertów, system szczepień zamienił w centrale planowanie PR-u rządu - dodał. Budka przypomniał, że PO proponowała już wcześniej, by system szczepień oprzeć na lokalnych przychodniach, które dobrze znają swoich pacjentów. - Niestety wybrano tani PR, wybrano system, który od początku nie miał szans na to, aby okazał się skuteczny - dodał. - To bardzo smutne, że rząd dał nadzieję dziesiątkom tysięcy Polaków na zaszczepienie, po czym okazało się, że system, który zaproponował absolutnie taką nadzieję rozwiewa - mówił przewodniczący Platformy.",1," Niestety, tak kończy się centralne planowanie, tak kończy się, gdy rząd, zamiast rozmawiać z samorządami, zamiast korzystać z dobrych rad ekspertów, system szczepień zamienił w centrale planowanie PR-u rządu - dodał. Budka przypomniał, że PO proponowała już wcześniej, by system szczepień oprzeć na lokalnych przychodniach, które dobrze znają swoich pacjentów. - Niestety wybrano tani PR, wybrano system, który od początku nie miał szans na to, aby okazał się skuteczny",,
onet.pl,https://wiadomosci.onet.pl/kraj/minister-czarnek-licze-na-szczegolowe-wyjasnienia-w-sprawie-szczepien-na-umk/k8b20r7,"Wystosowałem pismo do rektora Uniwersytetu Mikołaja Kopernika, żeby w ciągu trzech dni złożył wyjaśnienia, jak doszło do szczepień pracowników niezwiązanych ze specjalizacjami medycznymi - powiedział Przemysław Czarnek, minister edukacji i nauki podczas konferencji prasowej dotyczącej funkcjonowania szkół i placówek oświatowych. - Przygotowujemy wytyczne dla klas IV-VIII, ale wszystko zależy od dynamiki rozwoju pandemii - zapewnił Przemysław Czarnek. Jak dodał, dyrektorzy szkół nadal mogą organizować uczniom klas ósmych oraz klas maturalnych konsultacje indywidualne z przedmiotów egzaminacyjnych, w ramach przygotowań do egzaminu ósmoklasisty oraz matury.

Ponadto Centralna Komisja Egzaminacyjna przygotuje próbne arkusze i udostępni je szkołom w marcu na około dwa miesiące przed egzaminami ósmoklasisty w maju.

- Na bieżąco monitorujemy sytuację w szkołach podstawowych i przedszkolach, tam, gdzie odbywa się nauczanie stacjonarne.(...) W zasadzie ta sytuacja nie zmienia się od ośmiu dni, czyli od poprzedniego poniedziałku, 18 stycznia - powiedział minister.",0,,,
tysol.pl,https://www.tysol.pl/a60067-Radoslaw-Fogiel-Jaroslaw-Kaczynski-jest-w-tym-aspekcie-zdeterminowany,"„Kampanię informacyjną i profrekwencyjną ws. szczepień koordynuje KPRM. Jeśli chodzi o Jarosława Kaczyńskiego, to nie sądzę, by chciał być elementem tej kampanii w sposób bezpośredni, choć nie ukrywa, że zamierza się zaszczepić. Jest zdeterminowany i sądzę, że osobistym przykładem będzie zachęcał do szczepień” – mówił w Poranku ""Siódma 9"" Radosław Fogiel, zastępca rzecznika prasowego PiS. Fogiel przyznał, że oglądał inaugurację 46. prezydenta USA, ale bez tak skrajnych emocji, jakie wystąpiły u części polityków i dziennikarzy. Poseł PiS odniósł się też do głosów polityków PO, że przez głosowania w Sejmie nie mogli oglądać zaprzysiężenia. „Polski Sejm proceduje zgodnie ze swoimi harmonogramem i dopatrywanie się w głosowaniach chęci przykrycia inauguracji jest kuriozalne. Z drugiej strony podejście, że inauguracja jest ważniejsza niż głosowania, nieco mnie zadziwia” - mówił. Poseł PiS został też zapytany o przyszłość polsko-amerykańskich relacji. „Pamiętam jak kilka, kilkanaście lat temu PO mówiła, że ich partnerem w USA jest Partia Republikańska. Mieli z nimi kontakty za pośrednictwem EPL. Dziś jest im dużo bliżej do Partii Demokratycznej, czyli amerykańskiej lewicy, co pokazuje pewną transformację PO. Moim zdaniem relacje polsko-amerykańskie pozostaną, co do zasady, niezmienione, bo USA są jednym z najważniejszych partnerów Polski. Jesteśmy razem w NATO, łączą nas różne interesy. Każda administracja ma swoje priorytety, kładzie nacisk na nieco inne aspekty, ale nie podejrzewam większych zmian. Zwłaszcza, że w ważnych dla nas obszarach zdania amerykańskich polityków są zgodne pomimo podziału. Te najbardziej priorytetowe kwestie nie powinny się zmienić” - ocenił.
Fogiel odniósł się też do ratyfikacji przez polski parlament Funduszu Odbudowy. „Terminu jeszcze nie ma. Rzeczywiście proces ratyfikacji musi przebiec we wszystkich państwach. Będziemy obserwować jego dynamikę. Nie ma powodu, by się przesadnie spieszyć, ale i zwlekać. W interesie Polski jest to, by te pieniądze mogły zostać uruchomione jak najszybciej. Zapewne niedługo będziemy znali szczegóły” - stwierdził. Wicerzecznik PiS został też zapytany o polityczne plany partii rządzącej po pandemii koronawirusa. „Absolutnym priorytetem jest walka o zdrowie Polaków i sprawne przeprowadzenie programu szczepień, a także odbudowa gospodarki. Chcemy wykorzystać szanse, które się pojawią. Te tematy, które pan wymienił funkcjonują w debacie publicznej i wywołuje emocje, co pokazuje, jak są one ważne. Każdy z nich będzie musiał w jakimś stopniu zostać podjęty, ale granica jest jedna – musimy mieć ustabilizowaną sytuację epidemiczną” - powiedział.",0,,,
tysol.pl,https://www.tysol.pl/a60132-Poslanka-Lewicy-opublikowala-skandaliczny-wpis-ws-masakry-chrzescijan-Teraz-sie-tlumaczy,"Bardzo współczuję rodzinom ofiar i ubolewam, że religijne wojny od wieków zbierają krwawe żniwo i dzieje się to także w XXI wieku; moją intencją nie było nikogo ranić ani obrazić, wpis był zbytnim skrótem myślowym, przepraszam – przekazała PAP Małgorzata Prokop-Paczkowska. Chodzi o komentarz posłanki Lewicy do wiadomości, które przekazało Vatican News. Pod artykułem ""Ponad 750 chrześcijan rozstrzelanych przed kościołem w Etiopii"", który w mediach społecznościowych udostępnił Ośrodek Monitorowania Chrystianofobii Fidei Defensor, posłanka Lewicy napisała: ""A po co kościół katolicki się tam wpakował? Dlaczego nie uszanował miejscowych wierzeń?"". Wpis Prokop-Paczkowskiej, choć dość szybko usunięty przez autorkę, wywołał w internecie falę krytycznych komentarzy; padło też wezwanie posła Konfederacji Roberta Winnickiego, by sprawą zajęła się sejmowa komisja etyki i prokuratura.

– Bardzo współczuję rodzinom ofiar i ubolewam, że religijne wojny od wieków zbierają krwawe żniwo, i dzieje się to także w XXI wieku. Moją intencją nie było nikogo ranić ani obrazić, wpis był zbytnim skrótem myślowym, przepraszam – przekazała PAP posłanka.

Według doniesień brytyjskiego portalu ""Church Times"" sprzed tygodnia, co najmniej 750 osób zginęło w masakrze przed kościołem Matki Bożej z Syjonu w Aksum w regionie Tigraj. Ludzie, którzy ukryli się przed napastnikami w świątyni należącej do Etiopskiego Kościoła Ortodoksyjnego, mieli zostać wyprowadzeni na zewnątrz i rozstrzelani.

MSZ w piątkowym komunikacie podkreślił, że Polska ""z ogromnym niepokojem"" przyjmuje doniesienia o masakrze ludności cywilnej, do której miało dojść pod koniec ubiegłego roku przed kościołem Matki Bożej z Syjonu w Aksum w etiopskiej prowincji Tigraj.

""Z całą stanowczością potępiamy sprawców tej barbarzyńskiej zbrodni popełnionej w miejscu kultu religijnego. Oczekujemy, że władze Etiopii podejmą niezwłocznie wszelkie możliwe działania zmierzające do wyjaśnienia jej okoliczności oraz ukarania sprawców"" – czytamy w komunikacie polskiego resortu dyplomacji.

""Wzywamy strony konfliktu do powstrzymania się od przemocy i przestrzegania praw człowieka, zapewnienia bezpieczeństwa ludności cywilnej, a także właściwej ochrony miejsc kultu i wolności wyznania. Apelujemy o nieskrępowany dostęp dla dostaw humanitarnych do prowincji Tigraj"" – dodał MSZ.",0,,,
tysol.pl,https://www.tysol.pl/a60448-Zmory-patriarchatu-bunczuczna-niby-wladza-Magda-Molek-z-aborcyjnym-piorunem-atakuje-PiS,"Była dziennikarka TVN, obecnie youtuberka, sprzeciwia się uzasadnieniu do wyroku Trybunału Konstytucyjnego ws. aborcji eugenicznej. Ostro skrytykowała rządzących. Jej komentarz na Instagramie wzbudził różne reakcje. „⚡️NIGDY NIE BĘDZIESZ SZŁA SAMA⚡️ Co takiego musi przykryć ta nieudolna, niekompetentna, buńczuczna niby-władza, że wrzuca dziś publikację swego pseudo-wyroku...?  Dociska nas, polskie Kobiety, wykończone pandemią, izolacją, utratą pracy, strachem o zdrowie swoje i najbliższych, niepewne jutra... Trzymajmy się! Razem. Przejdziemy przez tylko wspierając się, jedna drugą, w każdej sytuacji! Czas pokaże, czyj to był koniec: Zmory patriarchatu czy Mocy Kobiety” - napisała Magda Mołek a zdjęcie okrasiła aborcyjnym piorunem, symbolem protestów Strajku Kobiet. Post spowodował wysyp różnych komentarzy.

„Nie do twarzy Pani w tym... ⚡️⚡️⚡️”,  „Dlaczego oni muszą wszędzie wciskać tego swojego Boga? Przecież nie każdy w niego wierzy! Za to każdy ma sumienie i powinien żyć zgodnie z nim!”, „Egalité!! Liberté!!! WYPIERDALAJTÉ!!!”, „Rozumiem, że argumenty p. Lampart i innych tego typu osób i ich poziom wypowiedzi do pani trafiają bardziej”.",1,"Była dziennikarka TVN, obecnie youtuberka, sprzeciwia się uzasadnieniu do wyroku Trybunału Konstytucyjnego ws. aborcji eugenicznej. Ostro skrytykowała rządzących"," Co takiego musi przykryć ta nieudolna, niekompetentna, buńczuczna niby-władza, że wrzuca dziś publikację swego pseudo-wyroku...?  Dociska nas, polskie Kobiety, wykończone pandemią, izolacją, utratą pracy, strachem o zdrowie swoje i najbliższych, niepewne jutra... Trzymajmy się! Razem. Przejdziemy przez tylko wspierając się, jedna drugą, w każdej sytuacji! Czas pokaże, czyj to był koniec: Zmory patriarchatu czy Mocy Kobiety”","„Dlaczego oni muszą wszędzie wciskać tego swojego Boga? Przecież nie każdy w niego wierzy! Za to każdy ma sumienie i powinien żyć zgodnie z nim!”, „Egalité!! Liberté!!! WYPIERDALAJTÉ!!!”, „Rozumiem, że argumenty p. Lampart i innych tego typu osób i ich poziom wypowiedzi do pani trafiają bardziej”"
tysol.pl,https://www.tysol.pl/a60450-Policja-przyjdzcie-i-zdejmijcie-Sikorski-prowokuje-zniewazaniem-flagi-panstwowej,"Były szef MSZ w rządzie Donalda Tuska Radosław Sikorski opublikował na Instagramie zdjęcie flagi Rzeczpospolitej, na której namalowano... piorun, symbol Strajku Kobiet. Flaga najprawdopodobniej została powieszona na jego domu. - @PolskaPolicja przyjedźcie i zdejmijcie - prowokuje polityk. W środę wieczorem w niektórych polskich miastach odbyły się protesty zwołane po publikacji przez Trybunał Konstytucyjny uzasadnienia pisemnego wyroku z 22 października ub.r., w którym TK orzekł o niekonstytucyjności przepisu dopuszczającego aborcję w przypadku dużego prawdopodobieństwa ciężkiego i nieodwracalnego upośledzenia płodu. W sprawę osobiście angażują się liczni politycy opozycji, a wśród nich Radosław Sikorski. Czy jednak w jego przypadku nie doszło do złamania prawa?

 

Solidarność z kobietami 💪✌️#strajk #strajkkobiet #kobiety #siła #odwaga #solidarność

@PolskaPolicja przyjedźcie i zdejmijcie

 

- pisze Radosław Sikorski na Instagramie, dołączając do wpisu zdjęcie flagi RP, na której namalowano piorun, symbol Strajku Kobiet. Wszystko wskazuje na to, że flagę powieszono na domu państwa Sikorskich.

Przypominamy: Ten, kto publicznie znieważa, niszczy, uszkadza lub usuwa godło, sztandar, chorągiew, banderę, flagę lub inny znak państwowy, podlega grzywnie, karze ograniczenia wolności albo pozbawienia wolności do roku.",1,"W sprawę osobiście angażują się liczni politycy opozycji, a wśród nich Radosław Sikorski. Czy jednak w jego przypadku nie doszło do złamania prawa?",@PolskaPolicja przyjedźcie i zdejmijcie - prowokuje polityk,
tysol.pl,https://www.tysol.pl/a59643-Lockdown-potrwa-az-do-kwietnia-Wiceminister-zabiera-glos,"Dwa dni temu minister Niedzielski zakomunikował, że rząd zdecydował się przedłużyć restrykcje o dwa tygodnie. Lockdown tym samym został wydłużony do końca stycznia. W przestrzeni medialnej pojawiają się nowe informacje. Według doniesień stacji Polsat News przedsiębiorcy usłyszeli od rządu, że obostrzenia mogą zostać wydłużone aż do kwietnia.
– Byliśmy informowani na rozmowach z wiceminister Semeniuk, że raczej przed marcem, czy nawet przed końcem marca wielkiego odmrożenia nie będzie – przekazał Adam Ringer, prezes Green Caffe Nero w rozmowie z Money.pl.
– To nie było nawet „raczej”, tylko na zasadzie, że nie ma na co liczyć, że „raczej nie oczekujcie” – dodał.
Rządzący przekonują, że zniesienie obostrzeń spowodowałoby gwałtowny wzrost zachorowań. Przedsiębiorcy bronią się jednak, że nie mogą sobie pozwolić na dalszą apatię, gdyż stracą dorobek życia.
Wiceszefowa resortu rozwoju Olga Semeniuk w rozmowie z portalem tvp.info stwierdziła, że w trakcie spotkania nie padły żadne terminy odnoszące się do luzowania obostrzeń.
– Wielokrotnie podkreślałam na spotkaniu, że decyzje, kiedy cokolwiek będzie odmrażane, podejmuje Rada Ministrów i Rządowy Zespół Zarządzania Kryzysowego w oparciu o analizy Rady Epidemiologicznej – powiedziała serwisowi.
Semeniuk stwierdziła również, że termin „kwiecień” pojawił się jedynie w kontekście przypomnienia ubiegłego roku, kiedy to na wiosnę znoszone najostrzejsze restrykcje. – Nie do końca rozumiem jego przesłanie [prezesa Green Caffe Nero Adama Ringera - przyp. red.] i to, o co mu chodziło – poza tym, żeby uzewnętrznić moje nazwisko i prowadzone przez nasz resort konsultacje – powiedziała Semeniuk i dodała, że takie słowa powodują „niepotrzebny chaos”.",0,,,
tysol.pl,https://www.tysol.pl/a60230-Wielowieyska-i-Zukowska-bronia-rzadu-Niektorzy-wola-tepo-walic-w-rzad-za-wszystko-bo-nic-innego-poza-jechaniem-po-PiS-nie-umieja,"Dziennikarka GW Dominika Wielowieyska oraz polityk Lewicy Anna Maria Żukowska nie słyną z sympatii do rzadu Zjednoczonej Prawicy, ale podobnie jak poseł Nitras, który kilka dni temu deklarował, że zgadza się z premierem Morawieckim, obie kobiety bronią rządu przed oskarżeniami o brak szczepionek przeciw COVID-19. Brak wystarczającej liczby szczepionek to efekt zbyt małych dostaw firm farmaceutycznych. Jeśli opozycja oskarża w tej sprawie rząd, to trafia kulą w płot.
Natomiast winą PiS jest chaos przy rejestracji seniorów. I zobaczymy jak rząd sobie poradzi, gdy dostawy się zwiększą - napisała Dominika Wielowieyska.
Otóż to. Ale niektórzy wolą tępo walić w rząd za wszystko, w tym za ograniczenie dostaw szczepionek, bo nic innego poza jechaniem po PiS nie umieją.
Rządowi należy się krytyka - za nieprzeorganizowanie na czas systemu zapisów na szczepienia. Ale żaden rząd szczepionek nie urodzi - odpowiedziała Anna Maria Żukowska.",1,"Dziennikarka GW Dominika Wielowieyska oraz polityk Lewicy Anna Maria Żukowska nie słyną z sympatii do rzadu Zjednoczonej Prawicy, ale podobnie jak poseł Nitras, który kilka dni temu deklarował, że zgadza się z premierem Morawieckim, obie kobiety bronią rządu przed oskarżeniami o brak szczepionek przeciw COVID-19","Jeśli opozycja oskarża w tej sprawie rząd, to trafia kulą w płot.",winą PiS jest chaos przy rejestracji seniorów
tysol.pl,https://www.tysol.pl/a60190-Tylko-u-nas-Michal-Bruszewski-Wyobrazcie-sobie-ze-Prokop-Paczkowska-jest-szefowa-MSZ,"Gdy wydaje nam się, że debata publiczna osiągnęła w Polsce dno, nagle słychać pukanie od spodu. O skandalicznych słowach na temat sytuacji w Etiopii, posłanki Lewicy, Małgorzaty Prokop-Paczkowskiej powiedziano już wiele. Sama parlamentarzystka, pod presją medialną, w końcu przeprosiła, myląc przy okazji nazwę tureckiej firmy Aksun ze świętym dla Etiopii miastem Aksum. Gdy Polacy dowiadują się o wojnie we wschodniej Afryce w taki sposób, jest to podwójnie smutne. Problem w tym, że posłanka Prokop-Paczkowska w polskim Sejmie zabiera głos w tematach: spraw międzynarodowych i praw człowieka. Jakie mamy elity? Na wstępie kilka zdań o zachowaniu polskiej parlamentarzystki. Małgorzata Prokop-Paczkowski należy do Parlamentarnego Zespołu Świeckie Państwo. Ktoś mógłby powiedzieć, że jej antyklerykalna kuriozalna wypowiedź na temat zbrodni wojennej w Etiopii w tym kontekście nie dziwi. Zaskoczeniem jednak może być fakt, że Prokop-Paczkowska w imieniu Lewicy zajmuje się sprawami międzynarodowymi i prawami człowieka. Nie tylko, że należy do parlamentarnych grup bilateralnych, ale w Sejmie komentuje sprawy związane z polityką międzynarodową. Przykładowo odpowiadała na Sprawozdanie Komisji Sprawiedliwości i Praw Człowieka oraz Komisji Spraw Zagranicznych w dniu 16 grudnia 2020 roku na temat tzw. Konwencji Stambulskiej. Ekspert ds. międzynarodowych? Informację podaną przez Vatican News o treści: „ponad 750 chrześcijan rozstrzelanych przed kościołem w Etiopii” skomentowała w skandaliczny sposób. „A po co kościół katolicki się tam wpakował ? Dlaczego nie uszanował miejscowych wierzeń ?” [pisownia oryginalna] – zapytała poseł Prokop-Paczkowska. Poza załamującymi się rękami po przeczytaniu powyższych słów nawet do końca nie wiadomo za co się najpierw zabrać w tłumaczeniu polskiej parlamentarzystce, że to wszystko nie tak. Że Etiopia jest jednym z najstarszych chrześcijańskich państw świata, że miejscowym tradycyjnym „wierzeniem” w Aksum jest chrześcijaństwo, że legenda głosi o ukrytej tam Arce Przymierza, i że to nawet nie kościół katolicki ale Etiopski Kościół Ortodoksyjny. Jednym zdaniem: nie zgadza się w tej wypowiedzi kompletnie nic. Pomijając już sam fakt braku empatii w komentowaniu zbrodni wojennej (bez względu kto, gdzie i jak stał się ofiarą) – to jest obnażenie absolutnego braku wiedzy o świecie. Nie informacji, które zdobywa się na uniwersytetach, na kierunku: archeologia czy afrykanistyka, ale w dobie podróżniczych vlogów i licznych książek, wiedzy absolutnie elementarnej, wręcz szkolnej. Mówimy cały czas o osobie, która nie tylko że zdobyła poselski mandat i zasiada w polskim parlamencie (umówmy się bywały tam różne osoby i to jeszcze o niczym nie świadczy) ale zajmuje się Prawami Człowieka także w kontekście Spraw Międzynarodowych. Co z prawami człowieka prześladowanych chrześcijan, pani poseł? – nasuwa się oczywiste pytanie. Co jeszcze bardziej oburzające tego samego dnia poseł Prokop-Paczkowska strofowała dziennikarza TVP, że ten miał czelność powiedzieć, iż wspaniały polski artysta i Powstaniec Warszawski śp. Henryk Chmielewski Papcio Chmiel „odszedł do Pana”. Nie wolno pisać o chrześcijanach w Etiopii i nie wolno mówić o zmarłych że „odeszli do Pana Boga” bo to parlamentarzystkę z równowagi wyprowadza. Nawet antyklerykalizm powinien mieć granice, prawda? ",0,,,
