url,text,polarization
vk,"Forum vrijwel zeker niet in bestuur Forum vrijwel zeker niet in bestuur Noord-Holland De kans is klein dat Forum voor Democratie in het bestuur komt van Noord-Holland. Volgens informateur Hans Smits, die door Forum was ingeschakeld om een coalitie te onderzoeken, zijn de verschillen met de andere partijen te groot. Dit heeft Smits de Provinciale Staten maandag laten weten, na gesprekken met alle partijen. Grootste struikelblok is het klimaatbeleid. Volgens Smits is de kans op overeenstemming tussen Forum en andere partijen 'zeer gering, zo niet onmogelijk'.",1
tubantia,"Lot van May in handen van 27 lidstaten Lot van May in handen van 27 lidstaten Komt er uitstel, of crashen de Britten vrijdag zonder deal uit de EU? Vanavond is de allesbeslissende EU-top over de brexit. Om 18.00 uur komen de leiders van de EU-lidstaten bij elkaar om te praten over het verzoek van Theresa May om de brexit uit te stellen tot 30 juni. De Britse premier, die er niet in geslaagd is het uittredingsakkoord dat ze sloot met de EU door haar eigen parlement te loodsen, vraagt nu voor een tweede keer om meer tijd. Vanavond mag ze haar zaak in Brussel bepleiten, en daarna zal ze de vergaderruimte moeten verlaten. De 27 overgebleven lidstaten hebben het laatste woord en moeten unaniem tot een overeenstemming komen over een eventuele uitstel van de brexitdeadline. Zo niet, dan verlaten de Britten vrijdag om middernacht de EU zonder deal. No deal Dat een no deal-brexit voor alle partijen onwenselijk is, daar is iedereen het wel over eens. May is bang voor de ingrijpende gevolgen die een chaotische brexit voor de Britse economie en de eenheid in het Verenigd Koninkrijk (VK) zal hebben. En de EU wil - met de Europese Parlementsverkiezingen in mei in het vooruitzicht - niet worden gezien als de bad guy die het VK de ellende in stort. Daarnaast heeft de EU geen trek in chaotische taferelen aan de Ierse grens en in het Franse Calais. Het is dan ook zeer waarschijnlijk dat de EU vanavond akkoord zal gaan met een uitstel. Maar hoe dat uitstel eruit gaat zien, en onder welke voorwaarden, daar zijn de lidstaten het niet over eens. Er is onenigheid over de lengte van het uitstel. Een aantal lidstaten wil een korte verlenging van enkele weken of maanden. Andere lidstaten pleiten voor een",1
vk,"Stemmen. Column Stemmen. Column Er is de mensen veel wijsgemaakt over de verkiezingen die vandaag zijn en die lijken te gaan over kleine dingen maar die gewoon gaan over grote dingen namelijk de inrichting van dit land en de organisatie van de welvaart en het management van de vriendelijkheid en de koestering van de zorg voor elkaar en de bewaking van de medemenselijkheid. Dat een stem op de VVD een stem op GroenLinks zou zijn (aldus Thierry Baudet). Dat een stem op Baudet een stem op Rutte zou zijn (aldus Geert Wilders). Dat niet-stemmen een stem op Rutte is (aldus Lilian Marijnissen). Dat een stem op Baudet een stem op de chaos is (aldus Paul Rosenmöller). Et cetera. Het een-stem-op-X-is-een-stem-op-Y-spelletje, is ooit door Diederik Samsom, voormalig voorman van de PvdA, gewonnen met de constatering 'een stem op Diederik Samsom is een stem op Diederik Samsom', maar zo makkelijk laten campagnevoerders zich hun spelletjes niet afnemen. Ook de duiders zijn er dol op: analyseren wat het kiezende volk éígenlijk wilde zeggen met zijn stem. Dat de stem op die eigenlijk een proteststem is tegen die andere, of gelezen moet worden als steun voor de coalitie, en dat niet-stemmen niet is ingegeven door domweg 'vergeten' of 'interesseert me geen fluit', maar gezien dient te worden als 'een signaal van onvrede'. De waarheid is dat stemmen een oefening in vertrouwen is. In de wetenschap dat er vermoedelijk sprake zal zijn van verwatering van standpunten, van deceptie en van draaikonterij, en dat de kandidaat op wie de keuze is gevallen in het beste geval hier een daar een deuk in een pakje boter zal kunnen slaan, maar niet noodzakelijkerwijs op de plekken die je voor de ogen had met je stem. De waarheid is ook dat stemmen heus niet zo ingewikkeld is. Gewoon eentje",1
trouw,"Wijzen naar Polen, wegkijken van Spanje Wijzen naar Polen, wegkijken van Spanje De Europese Unie maakt zich schuldig aan een mensenrechtenbeleid à la carte en kijkt daarbij eerder naar het oosten dan naar het westen. Tegen Polen en Hongarije is vorig jaar een zogeheten artikel 7- procedure gestart, waardoor deze lidstaten hun stem in de EU kunnen kwijtraken. In Hongarije is sprake van corruptie, de onafhankelijkheid van de media is in het geding en de rechterlijke macht staat onder druk. De Poolse regering heeft 'hervormingen' doorgevoerd, waardoor de politiek meer invloed heeft op de rechterlijke macht en over de publieke omroep. Een kleine 2000 kilometer van Hongarije en Polen naar het westen ligt Spanje. Daar worden op dit moment, terwijl Europa wegkijkt, mensenrechten op grove wijze geschonden. Sinds 2017 zitten gekozen Catalaanse politici in voorarrest op verdenking van geweldsdelicten. De rechtszaak tegen hen is vorige maand eindelijk gestart. Vooralsnog is er geen enkel bewijs aangevoerd voor de hen ten laste gelegde feiten, zoals rebellie, opruiing en misbruik van publieke gelden. Ook het verloop van het proces is reden tot grote (internationale) bezorgdheid. Zo werden verzoeken van internationale waarnemers afgewezen, worden de verdachten ontmoedigd in hun eigen taal te verklaren, is het grootste deel van de getuigen van de kant van de verdediging afgewezen en zijn beelden die de verdachten wilden laten zien om het vreedzame karakter van hun handelen en het geweld van de Spaanse staat aan te tonen vooralsnog geweigerd. Het extreem-rechtse VOX treedt als privé-aanklager op in dit proces en daarmee heeft een politieke partij rechtstreekse invloed op deze bijzondere rechtszaak, wat ik opmerkelijk vind. Ik maak me daarnaast zorgen over de partijdigheid van de rechterlijke macht. In de Catalaanse zaak is Manuel Marchena de voorzitter van de rechtbank. Toen in november 2018 duidelijk werd dat Marchena voorzitter",1
https://nu.nl/buitenland/6069796/zeker-3000-arrestaties-50-gewonden-en-dode-bij-protesten-in-wit-rusland.html,"Bij de rellen die zondag in Wit-Rusland uitbraken nadat was bekendgemaakt dat president Alexander Lukashenko voor de zesde keer de verkiezingen had gewonnen, zijn volgens de Wit-Russische regering tot nu toe 3.000 arrestaties verricht. Een persoon is om het leven gekomen en tientallen anderen raakten gewond.De minister van Binnenlandse Zaken maakte bekend dat de protesten plaatsvonden in 33 verschillende steden.De politie trad hard op tegen de demonstranten en gebruikte flitsgranaten, waterkanonnen en traangas om ze uiteen te drijven. Het is lastig om een goed beeld van de situatie te krijgen aangezien het internet er grotendeels is platgelegd.De Wit-Russen accepteren de winst van Lukashenko niet. Hij regeert het land al sinds 1994 en wordt ook wel 'de laatste dictator van Europa' genoemd. De afgelopen maanden gingen ze al vaker de straat op om de demonstreren tegen de president. Volgens de eerste uitslag van maandag blijkt dat Lukashenko maar liefst 80 procent van de stemmen zou hebben gekregen.Zijn grootste uitdager, oppositiekandidaat Svetlana Tikhanovskaya, zou slechts op 9,9 procent staan. Ze heeft gezegd de uitslag aan te zullen vechten. Critici noemen het verschil tussen de twee kandidaten ongeloofwaardig groot. Tikhanovskaya roept de Wit-Russen op te blijven demonstreren tot de echte verkiezingsuitslag wordt gedeeld. Ze heeft de verkiezingswinst opgeëist en contact gezocht met Lukashenko, die overigens weigert om met haar in contact te treden.Volgens internationale organisaties zijn er sinds 1995 geen eerlijke verkiezingen meer gehouden in Wit-Rusland. Ook deze keer melden journalisten dat er is gefraudeerd met stembiljetten. In aanloop naar de verkiezingen werden oppositiekandidaten en campagnemedewerkers gearresteerd. Buurlanden Polen en Litouwen hebben Lukashenko opgeroepen ""democratische standaarden te erkennen"".",1
vk,"EU geeft zegen aan uploadfilter EU geeft zegen aan uploadfilter Het Europees Parlement heeft dinsdag de nieuwe auteursrechtwetgeving aangenomen, inclusief omstreden uploadfilter. Tegenstanders bleven tot het laatst hoop houden, maar een ultieme lobby heeft niet mogen baten. De stemming van dinsdag is duidelijk: de nieuwe wet gaat er komen. Dat betekent dat ook het inmiddels beruchte artikel 13 doorgang vindt, beter bekend als het uploadfilter. Internetplatforms als YouTube en Facebook worden nu aansprakelijk voor auteursrechtelijk beschermde filmpjes, foto's of muziek die door gebruikers online worden gezet. Voor- en tegenstanders van artikel 13 staan al tijden lijnrecht tegenover elkaar. De voorstanders: grofweg de maakindustrie, oftewel uitgevers van bijvoorbeeld muziek en films. Zij omarmen de voorstellen uit Brussel, die techplatformen verplichten materiaal tegen te houden waarop auteursrechten rusten. Dit moet ertoe leiden dat filmpjes en muziek minder makkelijk hun weg vinden naar bijvoorbeeld YouTube of het Nederlandse Dumpert. Daartegenover staan de grote techpartijen zoals Google en Facebook maar ook allerlei burgerrechtenorganisaties en voorstanders van het vrije internet. In hun gelegenheidsverbond betogen ze dat de Europese uploadfilters hun doel ver voorbij schieten. De techbedrijven krijgen te maken met extra uitgaven en verantwoordelijkheden, terwijl de internetidealisten - Wikipedia ging de afgelopen dagen in een aantal landen nog op zwart - juist bang zijn dat die machtige techbedrijven nóg machtiger worden. Die dure filters zijn namelijk alleen door hen op te brengen, is de vrees. Een andere angst is dat de geautomatiseerde filters gemakshalve te streng worden afgesteld, zodat bijvoorbeeld ook parodieën of persiflages worden geweerd. De overwinning van de voorstanders tekende zich al een tijdje af. In februari kwam er een akkoord tussen de EU-lidstaten, het Europees Parlement en de Europese Commissie. Vervolgens stemden de lidstaten al voor. Maar niet unaniem: Nederland was een van de tegenstanders. Volgens Nederland is er in dit wetsvoorstel",1
vk,"Europarlement ziet toch af van peilingen Europarlement ziet toch af van peilingen Het was het meest aansprekende en sappigste onderdeel van de Europese verkiezingen tot nog toe: de opiniepeilingen die het Europees Parlement sinds januari publiceerde. Om de paar weken een nieuwe, kleurige 'camembert'-grafiek met de verwachte zetelverdeling, de winnaars en de verliezers. Maandagnacht werd even onverwachts als bruut een eind gemaakt aan deze openheid. Reden: de peilingen vallen niet goed bij veel partijen. Het Bureau, de veertien vicevoorzitters en vijf quaestoren in het parlement die verantwoordelijk zijn voor de interne procedures, besloot tijdens een chaotische vergadering de geplande publicatie van nog eens zeven peilingen terug te brengen tot twee: komende vrijdag en dan nog eentje in april. Eén maand voor de verkiezingen (23-26 mei) treedt de radiostilte in. De kritiek van de vicevoorzitters was niet mals. Sociaal-democraten, liberalen, Groenen, conservatieven én populisten plaatsten plots vraagtekens bij hun eerdere besluit dat het parlement zelf peilingen publiceert. Welk ander parlement doet dat, vroegen de vicevoorzitters zich af. Op welke data baseren de peilers zich? En waarom vertalen die peilingen zich in de 'camembert' alleen naar zetels voor bestaande fracties? Waar zijn de nieuwkomers? Op zichzelf legitieme vragen, alleen waren die al bekend toen het parlement tot de peilingen besloot. Het Europees Parlement organiseert de peilingen omdat, anders dan bij nationale verkiezingen, een overzicht nodig is van de electorale stemming in 27 landen. Geen nationale peiler die dat doet. De EU-poll is gebaseerd op beschikbare nationale peilingen. En ja, de zetels zijn geprojecteerd op de bestaande fracties, omdat niemand nog weet welke nieuwe er ontstaan. Het werk is overigens uitbesteed aan Kantar Public, een data-adviesbureau. 'Het was alsof de vicevoorzitters nu pas beseften waartoe ze eerder hadden besloten', zegt een betrokkene die de vergadering bijwoonde. Allerlei voorstellen vlogen over tafel, waarna ze",1
https://nos.nl/artikel/2037881-rutte-herkent-zich-niet-in-kritiek-rekenkamer.html,"Rutte herkent zich niet in kritiek Rekenkamer Premier Rutte vindt niet dat hij geduldiger had moeten zijn met het doorvoeren van grote hervormingen en bezuinigingen. Dat zei hij in het Verantwoordingsdebat, waar wordt teruggeblikt op het beleid van vorig jaar, in de Tweede Kamer. De Rekenkamer tikte het kabinet vorige week op de vingers, omdat het hoge tempo zou leiden tot veel praktische problemen. Het instituut kraakte de invoer van het nieuwe pgb-stelsel en de geplande bezuinigingen bij de AIVD. Rutte is overwegend positief over de meeste ingevoerde veranderingen. ""Maar we zijn er nog niet. Bij grote reorganisaties is het onvermijdelijk dat het niet altijd meteen goed gaat. En dan vind ik dat de Kamer het kabinet eraan mag houden dat we de problemen oplossen."" Rutte stelt vast dat de aanhoudende overlast rond persoonsgebonden budgetten ""stap voor stap"" wordt opgelost. Een datum waarop de problemen voorbij moeten zijn, noemt hij niet. Staatssecretaris Van Rijn meldde vorige week dat de problemen rond de uitbetaling van pgb's grotendeels voorbij zijn, maar twee dagen later bleek dat toch er toch nog afspraken met zorgverleners worden geschonden. De premier herhaalde in het debat dat hij vertrouwen heeft in zijn bewindspersonen. ""Ik kan alleen zeggen dat de staatssecretarissen er dag en nacht aan werken en zij zijn de besten die we daarvoor kunnen hebben op dit moment.""",1
trouw,"Verspreiding extremisme wordt grilliger, zegt AIVD. jihadisme terreurdreiging Verspreiding extremisme wordt grilliger, zegt AIVD. jihadisme terreurdreiging De verspreiding van de radicale islam vindt niet langer plaats via een handvol moskeeën en scholen, waarschuwt de AIVD. Ook via minder officiële kanalen als naschoolse lessen Arabisch vinden extremistische ideeën een weg in de maatschappij. De aanslag in Utrecht dik twee weken geleden tekent de grilligheid van de terreurdreiging op dit moment. Die dreiging is onvoorspelbaar en was het afgelopen jaar sinds de moord op Theo van Gogh niet zo concreet, stelt Dick Schoof, directeur van de Algemene Inlichtingen- en Veiligheidsdiensten (AIVD). Ook voor de nabije toekomst voorspelde hij gisteren tijdens de presentatie van het jaarverslag 2018 niet veel goeds. Zo waarschuwt de veiligheidsdienst nadrukkelijk voor de voedingsbodem voor jihadistisch geweld. Onlangs ontstond ophef over het Cornelius Haga Lyceum in Amsterdam, waar volgens de AIVD onder meer sprake was van 'anti-democratische gedragingen'. Maar het verspreiden van radicaal-islamitisch gedachtengoed gebeurt niet meer alleen via een handvol gevestigde moskeeën of scholen. Het aanbod is inmiddels wijdvertakt, stelt de AIVD. Ook via minder officiële kanalen als naschoolse lessen Arabisch of over de islam vinden extremistische ideeën een weg in de maatschappij. ""Het gebeurt niet gesubsidieerd, en dus niet gereguleerd. Dat baart zorgen"", aldus Schoof. Het risico is dat met name jongeren vervreemden van de samenleving als zij met het gedachtengoed in contact komen. Op lange termijn komt de sociale cohesie daardoor onder druk te staan en wordt de democratische rechtsorde ondergraven, waarschuwt de AIVD. Ondergronds Schoof, die onlangs overstapte van Nationaal Coördinator Terrorismebestrijding en Veiligheid naar de AIVD, greep de presentatie van het jaarverslag aan om het belang van het werk van de inlichtingendienst te onderstrepen. Het werk is complexer geworden, zegt hij. Zo is terreurgroep Islamitische Staat ondergronds gegaan nu het kalifaat is gevallen. De",1
vk,"'Wie is gekker dan Maduro: Trump'. Reportage Klein Venezuela 'Wie is gekker dan Maduro: Trump'. Reportage Klein Venezuela In Florida wonen veel Venezolanen. Zij willen terug, maar dan moet eerst Maduro weg. Wie dat kan doen? 'Trump.' Maar houdt hij wel van de Venezolaan? Het vaderland van José Antonio Colina is gereduceerd tot een eettentje bij een benzinepomp in Doral, een voorstad van Miami, waar de dominostenen tikken en zangeres Soledad Bravo uit de luidsprekers klinkt. Aan een formica tafeltje wacht hij, omringd door zwart-witfoto's en zes tv-schermen met het laatste latino-nieuws, op het moment dat hij kan terugkeren uit ballingschap om zijn moeder eindelijk weer te omhelzen en daarna eventueel president te worden. 'We hebben tot eind december om Maduro weg te krijgen, denk ik', zegt Colina, een voormalig militair die zestien jaar geleden uit Venezuela naar Amerika vluchtte en nu zijn land probeert terug te krijgen vanuit dit geel-blauw-rood geverfde hart van de expat-gemeenschap. 'Als het dan niet gebeurd is, is de kans verkeken. Dan zit hij er nog veertig jaar.' Op de tv's is deze dinsdag te zien hoe Juan Guaidó, de zelfbenoemde interim-president, te midden van opgetogen mensenmassa's terugkeert in de Venezolaanse hoofdstad Caracas. Zijn operatie om met humanitaire hulp aan de grenzen een doorbraak te forceren is de afgelopen weken mislukt, nadat hij er eerder niet in was geslaagd de militairen aan zijn kant te krijgen. Nu roept hij op tot een staking van overheidspersoneel, in een nieuwe poging de massa's de straat op te krijgen. 'De mensen geloven nog steeds in hem', zegt Colina. 'En ook voor mij is hij een leider, maar hij heeft steun nodig. Er moet nu snel iets gebeuren, op een gegeven moment worden de mensen moe.' Offers En steun, die moet ook uit Amerika komen. Colina, oprichter en voorzitter",1
https://nos.nl/artikel/2009612-pvv-er-graus-botst-hard-met-kamer-over-kwetsende-motie.html,"PVV'er Graus botst hard met Kamer over 'kwetsende' motie PVV-Kamerlid Graus is hard in botsing gekomen met de Kamer. Hij diende een motie in die erop neerkwam dat er geen moslims mogen werken in de veiligheidszone van Schiphol. De indiening van de motie leek onvoldoende steun te krijgen, waardoor die niet in de Kamer behandeld zou kunnen worden. Dat komt bijna nooit voor, omdat Kamerleden het indienen van een motie als een democratisch recht beschouwen. Uiteindelijk kreeg hij toch voldoende steun en kon Graus hem indienen. Hij noemde de aarzeling van de Kamerleden bijzonder onbeschoft en zei dat hij Kamerleden erop zal aanspreken als er een aanslag op de luchthaven wordt gepleegd. ""Dan zijn ze medeverantwoordelijk."" Een aantal Kamerleden vond dat Graus te ver ging, zowel met de motie als met de beschuldiging aan hun adres. D66-Kamerlid Van Veldhoven zei dat hij zich ""onnodig kwetsend"" had uitgelaten. ""U scheert mensen over één kam en ik vind dat dat niet kan."" VVD'er Elias stelde dat Graus ""belangrijke grenzen"" had overschreden. Hij zei dat de PVV'er niet vervolgd kon worden omdat hij in de Tweede Kamer politieke immuniteit heeft, maar dat hij discriminatoire uitlatingen had gedaan die buiten ""het huis van de democratie"" strafbaar zijn.",1
vk,"'Het was nodig hierover iets te zeggen' 'Het was nodig hierover iets te zeggen' Hij kreeg 'veel steunbetuigingen', maar ook 'stront over me heen' voor zijn interruptie op het Boekenbal om op te roepen tot een statement over Baudet. Freek de Jonge onderbrak op het Boekenbal vrijdagavond de toespraak van directeur Eveline Aendekerk van de organiserende stichting CPNB. Aendekerk had net gesproken over de stille tocht die diezelfde avond werd gehouden ter nagedachtenis van de slachtoffers van de aanslag van afgelopen maandag in Utrecht, toen de cabaretier haar luid onderbrak. De Jonge verlangde dat de zaal zich zou uitspreken tegen de overwinningsspeech die Forum voor Democratie-leider Thierry Baudet woensdagavond laat hield na de door zijn partij gewonnen verkiezingen. Aendekerk ging daar niet op in en hervatte haar toespraak. Wanneer had u bedacht dat u wat ging zeggen? De Jonge: 'In mijn vak is timing heel belangrijk. Je moet goed bedenken: is het nu te vroeg, of juist te laat? Die middag had ik al bedacht dat er een duidelijk statement moest komen. Juist op het Boekenbal, waar veel kunstenaars, journalisten en wetenschappers samen zijn. Juist die groepen heeft Baudet in zijn speech aangevallen, weggezet als de oorzaak van alle ellende. Ik had besloten dat het nodig was hierover wat te zeggen.' Wat is er toen gebeurd? 'Eveline had haar toespraak grondig voorbereid. Ze klampte zich vast aan haar tekst. Ik riep niet zo maar wat. Ik zei dat we een geluid moesten laten horen als reactie op de toespraak van Baudet. Eerlijk gezegd had ik verwacht dat iedereen daarop zou opstaan en zou gaan klappen. Dan was het klaar geweest. Maar er ontstond een vacuüm, een stilte, waarin mij allerlei dingen werden toegedicht.' Was het wel het juiste moment, net toen er over de aanslag in Utrecht was gesproken? 'Het",1
vk,"Toch geen 25 duizend euro boete voor kletsen over Koningsdag Toch geen 25 duizend euro boete voor kletsen over Koningsdag De boete van 25 duizend euro voor wie informatie prijsgeeft over Koningsdag in Amersfoort, wordt ingetrokken. Burgemeester Lucas Bolsius stelt dat de geheimhoudingsclausule, die dit weekend veel commotie veroorzaakte, was opgesteld toen de route en het programma rond de koning nog niet bekend waren. Alleen degenen die informatie prijsgeven over de beveiliging hangt een boete boven het hoofd, zegt Bolsius' woordvoerder. 'Het was beter geweest als er twee versies van de geheimhoudingsverklaring waren opgesteld: een met boete voor geheimhouding over de beveiliging van de leden van het Koninklijk Huis, en een zonder, voor betrokkenen bij de rest van het programma.' Er ontstond grote commotie toen bekend werd dat de leider van een dansgezelschap dat op Koningsdag een deel van Het zwanenmeer uitvoert, schriftelijk moest ondertekenen dat hij die informatie niet wereldkundig zou maken. Daarop stond een boete van 25 duizend euro. Navraag door RTL Nieuws leerde dat deze clausule ook was ondertekend door andere betrokkenen bij de voorbereiding van Koningsdag, zoals medewerkers van de gemeente en vrijwilligers langs de route. Opvallend was dat ook de ouders van kinderen die meedoen moesten tekenen. De gemeenteraad en het bestuur van Amersfoort waren niet geïnformeerd over de geheimhoudingsclausule. Gemeenteraadsleden reageerden boos op het nieuws. Zo zei VVD-fractieleider Maarten Flikkema dat 'je toch geen kinderen gaat bangmaken met een boete van 25 duizend euro als ze per ongeluk aan een klasgenootje vertellen dat ze voor de koning mogen optreden?' Hoogleraar staats- en bestuursrecht Wim Voermans van de Universiteit Leiden liet eerder weten dat het eisen van zo'n dwangsom helemaal niet mag. Hij noemde het onwenselijk dat de gemeente Amersfoort dit doet en sprak van bangmakerij: 'Het is prima dat je als gemeente om discretie",1
parool,"'Trek Grootkruis sultan in' 'Trek Grootkruis sultan in' D66 wil dat het kabinet de onderscheiding intrekt die koningin Beatrix in 2013 aan de sultan van Brunei heeft gegeven. Deze Hassanal Bolkiah voerde onlangs shariawetgeving in, waardoor homoseksuelen de doodstraf kunnen krijgen. ""Twee mannen die van elkaar houden kunnen straks worden gestenigd,"" zegt Kamerlid Sjoerd Sjoerdsma. ""We willen toch niet dat iemand die zulke barbaarse wetten invoert, rondloopt met een ereteken van ons Koninklijk Huis op zijn borst?"" De sultan kreeg zes jaar geleden tijdens een staatsbezoek het Ridder Grootkruis in de Orde van de Nederlandse Leeuw. Nederland en het olierijke Brunei onderhouden al lang innige banden. Bolkiah, door olie- inkomsten een van de rijkste mensen ter wereld, is al op de vingers getikt door de Verenigde Naties, maar trekt zich daar niets van aan. Volgens Sjoerdsma moet minister Stef Blok van Buitenlandse Zaken nu de ambassadeur van Brunei om uitleg vragen over de ingevoerde wetgeving. Daarnaast moet de onderscheiding worden ingetrokken, vindt D66. Dat is nog niet zo eenvoudig. Formeel kan dat alleen wanneer iemand is veroordeeld voor een misdaad. Sjoerdsma wil dat het kabinet onderzoekt wat er mogelijk is. ""En mocht het niet kunnen, dan moeten we de regels aanscherpen. Dat in het vervolg een onderscheiding ook kan worden ingevorderd wanneer iemand het internationale recht schendt."" Boycot hotels Vorige week deed het Duitse parlement een soortgelijk verzoek. Eind jaren 90 kreeg de sultan het Duitse Grootkruis van Verdienste. Volgens bondspresident Steinmeier kunnen bij staatsbezoeken verleende onderscheidingen niet worden ingetrokken. Inmiddels hebben onder anderen acteur George Clooney en zanger Elton John al opgeroepen om hotels te boycotten die eigendom zijn van de Bruneise overheid, zoals het Plaza Athénée in Parijs.",1
https://nos.nl/artikel/2238713-vredesovereenkomst-in-zuid-sudan-maar-weg-naar-vrede-lijkt-nog-lang.html,"Vredesovereenkomst in Zuid-Sudan, maar weg naar vrede lijkt nog lang De Zuid-Sudanese president Salva Kiir en rebellenleider Riek Machar hebben na twee dagen van overleg een overeenkomst getekend die op den duur tot vrede moet leiden. Het akkoord houdt onder meer een wapenstilstand in die over drie dagen moet ingaan, meldt de Sudanese minister van Buitenlandse Zaken. De overeenkomst werd in de Sudanese hoofdstad Khartoem getekend. Het akkoord moet een einde maken aan een burgeroorlog waarin tienduizenden mensen om het leven zijn gekomen. Een kwart van de 12 miljoen inwoners in het land is ontheemd. Er is reden tot scepsis: eerdere vredesakkoorden werden geschonden. Bovendien hebben rebellen delen van de nieuwe deal, zoals het aanwijzen van drie Zuid-Sudanese hoofdsteden en het toelaten van buitenlandse troepenmachten, afgewezen. ""De partijen zullen de gesprekken over de wapenstilstand in Khartoem voorzetten"", zei Buitenlandminister Al-Dirdiri Mohamed Ahmed. ""Als deze van kracht is, zal het thema machtsdeling aan de orde komen."" Volgens de minister kunnen dankzij het akkoord hulpgoederen worden toegelaten en gevangenen worden vrijgelaten. Na vier maanden moet een overgangsregering van eenheid worden gevormd. President Kiir en zijn aartsrivaal en voormalig vicepresident Machar ontmoetten elkaar vorige week al in de Ethiopische hoofdstad Addis Abeba. Dat was het eerste overleg tussen de leiders in bijna twee jaar tijd. Het regeringsleger van Kiir raakte eind 2013 in conflict met gewapende aanhangers van Machar. Sindsdien woedt er een bloedige strijd in het land tussen etnische groepen: de Dinkagemeenschap staat aan de kant van Kiir, de Nuers kiezen de zijde van Machar. Het gewapende conflict heeft naast veel doden en vluchtelingen ook wijdverspreide honger veroorzaakt. Oxfam Novib waarschuwde vorige maand voor een dreigende hongersnood in het land.",1
